1,Time,Displacement,Force
"","20.8800","14.0009","0.0110"
"","20.9800","14.0005","0.0110"
"","21.0800","14.0003","0.0109"
"","21.1800","14.0001","0.0109"
"","21.2800","14.0000","0.0109"
"","21.3800","14.0000","0.0109"
"","21.4800","14.0000","0.0109"
"","21.5800","14.0000","0.0109"
"","21.6800","14.0000","0.0109"
"","21.7800","13.9999","0.0109"
"","21.8800","13.9999","0.0109"
"","21.9800","13.9999","0.0109"
"","22.0800","13.9999","0.0108"
"","22.1420","13.9999","0.0108"
"","22.1440","13.9999","0.0108"
"","22.1900","13.9999","0.0108"
"","22.2900","14.0724","0.0109"
"","22.3900","14.1849","0.0111"
"","22.4900","14.2927","0.0113"
"","22.5900","14.3969","0.0114"
"","22.6900","14.4991","0.0116"
"","22.7900","14.6005","0.0117"
"","22.8900","14.7013","0.0118"
"","22.9900","14.8016","0.0120"
"","23.0900","14.9017","0.0121"
"","23.1900","15.0019","0.0122"
"","23.2900","15.1020","0.0123"
"","23.3900","15.2020","0.0124"
"","23.4900","15.3020","0.0125"
"","23.5900","15.4021","0.0127"
"","23.6900","15.5020","0.0128"
"","23.7900","15.6017","0.0129"
"","23.8900","15.7017","0.0131"
"","23.9900","15.8020","0.0132"
"","24.0900","15.9023","0.0133"
"","24.1900","16.0020","0.0135"
"","24.2900","16.1020","0.0136"
"","24.3900","16.2021","0.0138"
"","24.4900","16.3021","0.0139"
"","24.5900","16.4019","0.0140"
"","24.6900","16.5019","0.0142"
"","24.7900","16.6020","0.0143"
"","24.8900","16.7020","0.0145"
"","24.9900","16.8019","0.0147"
"","25.0900","16.9017","0.0148"
"","25.1900","17.0021","0.0150"
"","25.2900","17.1021","0.0152"
"","25.3900","17.2020","0.0153"
"","25.4900","17.3020","0.0155"
"","25.5900","17.4020","0.0157"
"","25.6880","17.5001","0.0159"
"","25.6900","17.5021","0.0159"
"","25.7300","17.5207","0.0159"
"","25.8300","17.5208","0.0159"
"","25.9300","17.5169","0.0158"
"","26.0300","17.5107","0.0158"
"","26.1300","17.5064","0.0157"
"","26.2300","17.5037","0.0157"
"","26.3300","17.5020","0.0156"
"","26.4300","17.5009","0.0156"
"","26.5300","17.5004","0.0156"
"","26.6300","17.5003","0.0156"
"","26.7300","17.5001","0.0156"
"","26.8300","17.5000","0.0155"
"","26.9300","17.5000","0.0155"
"","27.0300","17.4999","0.0155"
"","27.1300","17.4999","0.0155"
"","27.2300","17.4999","0.0155"
"","27.3300","17.4999","0.0155"
"","27.4300","17.4999","0.0155"
"","27.5300","17.4999","0.0155"
"","27.6300","17.4999","0.0154"
"","27.6900","17.4999","0.0154"
"","27.6920","17.4999","0.0154"
"","27.7400","17.4999","0.0154"
"","27.8400","17.4999","0.0154"
"","27.9400","17.4997","0.0154"
"","28.0400","17.4997","0.0154"
"","28.1400","17.4997","0.0154"
"","28.2400","17.4997","0.0154"
"","28.3400","17.4997","0.0154"
"","28.4400","17.4997","0.0154"
"","28.5400","17.4997","0.0153"
"","28.6400","17.4997","0.0154"
"","28.7400","17.4997","0.0154"
"","28.8400","17.4997","0.0154"
"","28.9400","17.4997","0.0153"
"","29.0400","17.4997","0.0153"
"","29.1400","17.4997","0.0153"
"","29.2400","17.4997","0.0153"
"","29.3400","17.4997","0.0153"
"","29.4400","17.4997","0.0153"
"","29.5400","17.4997","0.0153"
"","29.6400","17.4997","0.0153"
"","29.7400","17.4997","0.0153"
"","29.8400","17.4997","0.0153"
"","29.9400","17.4997","0.0153"
"","30.0400","17.4997","0.0153"
"","30.1400","17.4997","0.0153"
"","30.2400","17.4997","0.0153"
"","30.3400","17.4997","0.0153"
"","30.3500","17.5000","0.0153"
"","30.3520","17.5000","0.0153"
"","30.3800","17.4999","0.0153"
"","30.4800","17.4997","0.0153"
"","30.5800","17.5001","0.0152"
"","30.6800","17.5001","0.0152"
"","30.7800","17.4999","0.0152"
"","30.8800","17.5001","0.0152"
"","30.9800","17.4999","0.0152"
"","31.0800","17.4997","0.0152"
"","31.1800","17.4997","0.0152"
"","31.2800","17.4997","0.0152"
"","31.3800","17.5000","0.0152"
"","31.4800","17.4997","0.0152"
"","31.5800","17.4997","0.0152"
"","31.6800","17.5001","0.0152"
"","31.7800","17.4999","0.0152"
"","31.8800","17.4997","0.0152"
"","31.9800","17.5001","0.0152"
"","32.0800","17.5001","0.0152"
"","32.1800","17.5000","0.0152"
"","32.2800","17.5001","0.0152"
"","32.3520","17.5001","0.0152"
"","32.3540","17.5001","0.0152"
"","32.3900","17.5001","0.0152"
"","32.4900","17.5747","0.0154"
"","32.5900","17.6863","0.0157"
"","32.6900","17.7936","0.0160"
"","32.7900","17.8975","0.0163"
"","32.8900","17.9992","0.0166"
"","32.9900","18.1005","0.0169"
"","33.0900","18.2013","0.0171"
"","33.1900","18.3017","0.0174"
"","33.2900","18.4016","0.0176"
"","33.3900","18.5017","0.0179"
"","33.4900","18.6021","0.0181"
"","33.5900","18.7021","0.0184"
"","33.6900","18.8019","0.0187"
"","33.7900","18.9020","0.0189"
"","33.8900","19.0023","0.0192"
"","33.9900","19.1023","0.0195"
"","34.0900","19.2021","0.0198"
"","34.1900","19.3019","0.0201"
"","34.2900","19.4020","0.0203"
"","34.3900","19.5020","0.0207"
"","34.4900","19.6017","0.0210"
"","34.5900","19.7017","0.0213"
"","34.6900","19.8020","0.0216"
"","34.7900","19.9021","0.0220"
"","34.8900","20.0020","0.0223"
"","34.9900","20.1021","0.0227"
"","35.0900","20.2021","0.0230"
"","35.1900","20.3021","0.0234"
"","35.2900","20.4019","0.0238"
"","35.3900","20.5020","0.0242"
"","35.4900","20.6020","0.0246"
"","35.5900","20.7019","0.0250"
"","35.6900","20.8017","0.0255"
"","35.7900","20.9019","0.0259"
"","35.8880","21.0000","0.0264"
"","35.8900","21.0020","0.0264"
"","35.9300","21.0203","0.0265"
"","36.0300","21.0207","0.0264"
"","36.1300","21.0168","0.0263"
"","36.2300","21.0107","0.0261"
"","36.3300","21.0061","0.0260"
"","36.4300","21.0035","0.0260"
"","36.5300","21.0019","0.0259"
"","36.6300","21.0008","0.0258"
"","36.7300","21.0004","0.0258"
"","36.8300","21.0001","0.0258"
"","36.9300","21.0000","0.0258"
"","37.0300","21.0000","0.0257"
"","37.1300","21.0000","0.0257"
"","37.2300","20.9999","0.0257"
"","37.3300","20.9999","0.0256"
"","37.4300","20.9999","0.0257"
"","37.5300","20.9999","0.0256"
"","37.6300","20.9999","0.0256"
"","37.7300","20.9999","0.0256"
"","37.8300","20.9999","0.0256"
"","37.8900","20.9999","0.0255"
"","37.8920","20.9999","0.0255"
"","37.9400","20.9999","0.0255"
"","38.0400","21.0725","0.0259"
"","38.1400","21.1848","0.0267"
"","38.2400","21.2927","0.0275"
"","38.3400","21.3969","0.0281"
"","38.4400","21.4993","0.0287"
"","38.5400","21.6004","0.0293"
"","38.6400","21.7011","0.0299"
"","38.7400","21.8016","0.0306"
"","38.8400","21.9019","0.0312"
"","38.9400","22.0017","0.0319"
"","39.0400","22.1019","0.0326"
"","39.1400","22.2020","0.0333"
"","39.2400","22.3021","0.0340"
"","39.3400","22.4019","0.0347"
"","39.4400","22.5019","0.0355"
"","39.5400","22.6021","0.0363"
"","39.6400","22.7023","0.0371"
"","39.7400","22.8021","0.0380"
"","39.8400","22.9021","0.0389"
"","39.9400","23.0021","0.0398"
"","40.0400","23.1023","0.0408"
"","40.1400","23.2019","0.0418"
"","40.2400","23.3019","0.0428"
"","40.3400","23.4020","0.0439"
"","40.4400","23.5020","0.0450"
"","40.5400","23.6017","0.0461"
"","40.6400","23.7019","0.0473"
"","40.7400","23.8020","0.0486"
"","40.8400","23.9023","0.0499"
"","40.9400","24.0020","0.0513"
"","41.0400","24.1019","0.0527"
"","41.1400","24.2021","0.0542"
"","41.2400","24.3023","0.0558"
"","41.3400","24.4019","0.0574"
"","41.4400","24.5019","0.0591"
"","41.4420","24.5039","0.0592"
"","41.4800","24.5205","0.0597"
"","41.5800","24.5208","0.0593"
"","41.6800","24.5167","0.0589"
"","41.7800","24.5107","0.0586"
"","41.8800","24.5060","0.0582"
"","41.9800","24.5033","0.0580"
"","42.0800","24.5017","0.0579"
"","42.1800","24.5008","0.0577"
"","42.2800","24.5004","0.0576"
"","42.3800","24.5001","0.0575"
"","42.4800","24.5001","0.0574"
"","42.5800","24.5000","0.0574"
"","42.6800","24.5000","0.0573"
"","42.7800","24.5000","0.0572"
"","42.8800","24.4999","0.0571"
"","42.9800","24.4999","0.0571"
"","43.0800","24.4999","0.0571"
"","43.1800","24.4999","0.0570"
"","43.2800","24.4999","0.0569"
"","43.3800","24.4999","0.0569"
"","43.4420","24.4999","0.0568"
"","43.4440","24.4999","0.0568"
"","43.4900","24.4999","0.0568"
"","43.5900","24.5728","0.0582"
"","43.6900","24.6848","0.0611"
"","43.7900","24.7925","0.0636"
"","43.8900","24.8968","0.0660"
"","43.9900","24.9992","0.0683"
"","44.0900","25.1004","0.0707"
"","44.1900","25.2008","0.0732"
"","44.2900","25.3015","0.0758"
"","44.3900","25.4016","0.0785"
"","44.4900","25.5020","0.0813"
"","44.5900","25.6019","0.0843"
"","44.6900","25.7017","0.0874"
"","44.7900","25.8021","0.0907"
"","44.8900","25.9021","0.0941"
"","44.9900","26.0017","0.0977"
"","45.0900","26.1020","0.1016"
"","45.1900","26.2021","0.1056"
"","45.2900","26.3021","0.1099"
"","45.3900","26.4019","0.1144"
"","45.4900","26.5019","0.1193"
"","45.5900","26.6023","0.1243"
"","45.6900","26.7023","0.1296"
"","45.7900","26.8019","0.1353"
"","45.8900","26.9020","0.1412"
"","45.9900","27.0021","0.1476"
"","46.0900","27.1021","0.1543"
"","46.1900","27.2017","0.1614"
"","46.2900","27.3017","0.1690"
"","46.3900","27.4019","0.1770"
"","46.4900","27.5019","0.1855"
"","46.5900","27.6016","0.1946"
"","46.6900","27.7017","0.2043"
"","46.7900","27.8019","0.2146"
"","46.8900","27.9020","0.2254"
"","46.9900","28.0016","0.2370"
"","46.9920","28.0036","0.2373"
"","47.0300","28.0207","0.2410"
"","47.1300","28.0212","0.2388"
"","47.2300","28.0171","0.2363"
"","47.3300","28.0104","0.2336"
"","47.4300","28.0057","0.2314"
"","47.5300","28.0032","0.2300"
"","47.6300","28.0017","0.2289"
"","47.7300","28.0009","0.2281"
"","47.8300","28.0005","0.2274"
"","47.9300","28.0003","0.2268"
"","48.0300","28.0001","0.2262"
"","48.1300","28.0001","0.2257"
"","48.2300","28.0000","0.2252"
"","48.3300","28.0000","0.2248"
"","48.4300","28.0000","0.2244"
"","48.5300","28.0000","0.2240"
"","48.6300","28.0000","0.2236"
"","48.7300","28.0000","0.2232"
"","48.8300","28.0000","0.2229"
"","48.9300","27.9999","0.2226"
"","48.9920","27.9999","0.2224"
