1,Time,Displacement,Force
"","16.5520","1.4004","207.8696"
"","16.6520","1.4167","212.6845"
"","16.7520","1.4335","218.1367"
"","16.8520","1.4503","223.5735"
"","16.9520","1.4669","228.8855"
"","17.0520","1.4836","234.6249"
"","17.1480","1.5000","240.4897"
"","17.1500","1.5004","240.6243"
"","17.1780","1.5032","242.1846"
"","17.2780","1.5041","236.6425"
"","17.3780","1.5041","231.9525"
"","17.4780","1.5037","228.6476"
"","17.5780","1.5037","226.0418"
"","17.6780","1.5036","223.8516"
"","17.7780","1.5032","221.9097"
"","17.8780","1.5028","220.1141"
"","17.9780","1.5023","218.4873"
"","18.0780","1.5017","216.9256"
"","18.1780","1.5013","215.5565"
"","18.2780","1.5011","214.3110"
"","18.3780","1.5008","213.2163"
"","18.4780","1.5005","212.2272"
"","18.5780","1.5004","211.3202"
"","18.6780","1.5003","210.5320"
"","18.7780","1.5001","209.7460"
"","18.8780","1.5001","209.1007"
"","18.9780","1.5001","208.4456"
"","19.0780","1.5000","207.7964"
"","19.1500","1.5000","207.4044"
"","19.1520","1.5000","207.3930"
"","19.1880","1.5000","207.1939"
"","19.2880","1.5041","207.7777"
"","19.3880","1.5243","222.0103"
"","19.4880","1.5448","236.7723"
"","19.5880","1.5637","248.6221"
"","19.6880","1.5819","259.1515"
"","19.7880","1.5993","268.9925"
"","19.8880","1.6161","278.3567"
"","19.9880","1.6335","288.5089"
"","20.0880","1.6503","298.2148"
"","20.1880","1.6667","307.5469"
"","20.2880","1.6832","317.7698"
"","20.3880","1.7001","328.0825"
"","20.4880","1.7165","339.0299"
"","20.5880","1.7335","350.8423"
"","20.6880","1.7501","362.0305"
"","20.7880","1.7671","375.0403"
"","20.8880","1.7840","388.4527"
"","20.9880","1.8003","401.3576"
"","20.9900","1.8007","401.6440"
"","21.0320","1.8037","405.3772"
"","21.1320","1.8041","394.3446"
"","21.2320","1.8041","386.6207"
"","21.3320","1.8037","381.0349"
"","21.4320","1.8033","376.2683"
"","21.5320","1.8031","372.1692"
"","21.6320","1.8028","368.5521"
"","21.7320","1.8028","365.8206"
"","21.8320","1.8025","363.3131"
"","21.9320","1.8020","360.3850"
"","22.0320","1.8016","357.7370"
"","22.1320","1.8011","355.3848"
"","22.2320","1.8008","353.3531"
"","22.3320","1.8005","351.5183"
"","22.4320","1.8004","349.9344"
"","22.5320","1.8003","348.4844"
"","22.6320","1.8001","347.1749"
"","22.7320","1.8001","346.0211"
"","22.8320","1.8000","344.8448"
"","22.9320","1.8000","343.7875"
"","22.9900","1.8000","343.1949"
"","22.9920","1.8000","343.1742"
"","23.0280","1.8000","342.8275"
"","23.1280","1.8040","344.0852"
"","23.2280","1.8236","372.2986"
"","23.3280","1.8444","404.5765"
"","23.4280","1.8636","431.7964"
"","23.5280","1.8819","455.9392"
"","23.6280","1.8992","479.1699"
"","23.7280","1.9163","502.9121"
"","23.8280","1.9333","525.8865"
"","23.9280","1.9495","548.7529"
"","24.0280","1.9664","574.4950"
"","24.1280","1.9832","600.4211"
"","24.2280","1.9997","627.4923"
"","24.3280","2.0164","656.3984"
"","24.4280","2.0337","687.4935"
"","24.5280","2.0503","718.4428"
"","24.6280","2.0665","750.6352"
"","24.7280","2.0833","784.3964"
"","24.8280","2.0996","820.0334"
"","24.8320","2.1001","821.4643"
"","24.8340","2.1004","822.1815"
"","24.8620","2.1028","830.7139"
"","24.9620","2.1037","817.5540"
"","25.0620","2.1037","802.2285"
"","25.1620","2.1037","791.9821"
"","25.2620","2.1033","783.0938"
"","25.3620","2.1033","775.6863"
"","25.4620","2.1032","769.1967"
"","25.5620","2.1029","763.3433"
"","25.6620","2.1019","757.9641"
"","25.7620","2.1017","753.5641"
"","25.8620","2.1015","749.0532"
"","25.9620","2.1013","744.9028"
"","26.0620","2.1011","740.9212"
"","26.1620","2.1008","737.2444"
"","26.2620","2.1007","733.8397"
"","26.3620","2.1005","730.7452"
"","26.4620","2.1004","727.8839"
"","26.5620","2.1003","725.2451"
"","26.6620","2.1001","722.8824"
"","26.7620","2.1001","720.5818"
"","26.8340","2.1001","719.0917"
