#Digilent WaveForms Logger,,,,,,,,,,,,
#Device Name: Discovery2NI,,,,,,,,,,,,
#Serial Number: SN:210321ACBB39,,,,,,,,,,,,
#Date Time: 2020-06-04 11:03:16.882,,,,,,,,,,,,
,,,,,,,,,,,,
Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V),,,Thermistice,,Temperature (C),Resistance (kOhm)
21.2,0.003534844,0.837832793,0.837825336,-0.032620107,0.781885271,0.781204522,988,,7.244620481,,32.43471899,8514.786377
21.3,0.003410699,0.837805542,0.8377986,-0.032169344,0.782524239,0.781862724,987,,7.237838186,,32.45686329,8563.071554
21.4,0.003241661,0.837804528,0.837798257,-0.032237908,0.78338397,0.78272036,986,,7.228732626,,32.48663081,8564.878798
21.5,0.002831205,0.83780035,0.837795567,-0.032712761,0.784054927,0.7833722,985,,7.221642305,,32.50984018,8572.333267
21.6,0.002950769,0.837836186,0.837830989,-0.033342347,0.784977353,0.784268916,984,,7.211917268,,32.54171685,8508.812523
21.7,0.002871976,0.837844376,0.837839454,-0.033023153,0.785848389,0.785154228,983,,7.202758043,,32.57178432,8494.427352
21.8,0.002698356,0.837947369,0.837943025,-0.032886951,0.786545056,0.785857222,982,,7.195449092,,32.59580948,8317.592644
21.9,0.002775317,0.837935544,0.837930948,-0.032702569,0.787299525,0.786620038,981,,7.187550435,,32.62180478,8337.520646
22,0.002565508,0.83782394,0.837820012,-0.032791054,0.788148977,0.787466544,980,,7.178678113,,32.65104387,8530.412899
22.1,0.002861898,0.837915251,0.837910363,-0.033192247,0.788773934,0.788075246,979,,7.172164561,,32.67253612,8371.942755
22.2,0.002804177,0.837891784,0.837887092,-0.033280268,0.789614667,0.788913015,978,,7.163420728,,32.70142291,8412.104868
22.3,0.002467933,0.837801913,0.837798278,-0.032954125,0.790385852,0.789698563,977,,7.155418938,,32.72789394,8569.543013
22.4,0.002301185,0.837845354,0.837842194,-0.03408497,0.791211476,0.790476954,976,,7.146872081,,32.75620592,8492.712813
22.5,0.002822959,0.837843203,0.837838447,-0.033713427,0.79188351,0.791165531,975,,7.139930246,,32.77922995,8496.484661
22.6,0.003122555,0.837870643,0.837864824,-0.033287217,0.792506901,0.79180752,974,,7.133502919,,32.80057058,8448.617564
22.7,0.003066209,0.837801266,0.837795655,-0.033884837,0.793440667,0.79271679,973,,7.123897162,,32.83250596,8570.697812
22.8,0.003113393,0.837840746,0.837834962,-0.0333669,0.794198165,0.793496929,972,,7.116123679,,32.85838617,8500.797191
22.9,0.003017651,0.837856897,0.837851463,-0.032944397,0.794950579,0.794267644,971,,7.108419144,,32.88406908,8472.528859
23,0.003033684,0.83784138,0.837835888,-0.033322889,0.795672938,0.794974848,970,,7.101038046,,32.90870399,8499.683974
23.1,0.003216007,0.837768136,0.837761964,-0.032996283,0.796603676,0.795920009,969,,7.091550289,,32.94041349,8630.248802
23.2,0.003317247,0.837847868,0.837841301,-0.032747506,0.797275871,0.796603047,968,,7.084713821,,32.96329237,8488.308675
23.3,0.003383213,0.837791086,0.837784255,-0.033361341,0.798041045,0.797343421,967,,7.076947746,,32.98931323,8588.908652
23.4,0.003136298,0.837843992,0.837838122,-0.033910317,0.799000238,0.798280321,966,,7.067236506,,33.02189796,8495.100735
23.5,0.003348398,0.837852083,0.837845393,-0.034068292,0.799771162,0.799045219,965,,7.059450672,,33.04805963,8480.934889
23.6,0.003289303,0.837799521,0.837793064,-0.033158428,0.800535183,0.799848172,964,,7.051751461,,33.07396304,8573.813929
23.7,0.003226544,0.837750743,0.837744529,-0.032526526,0.801296481,0.800636044,963,,7.044096376,,33.09975038,8661.845105
23.8,0.002573296,0.837852421,0.837848469,-0.032893437,0.802218938,0.801544288,962,,7.034843028,,33.13096498,8480.344142
23.9,0.002895339,0.837857631,0.837852628,-0.033027322,0.802950306,0.802270771,961,,7.027523792,,33.15568878,8471.24864
24,0.00289259,0.837730675,0.837725681,-0.033006475,0.803922744,0.803244888,960,,7.01781558,,33.18852829,8698.589525
24.1,0.002491754,0.837907979,0.837904275,-0.033216337,0.804607334,0.803921412,959,,7.010997135,,33.21162411,8384.347203
24.2,0.003154164,0.83791905,0.837913113,-0.033439633,0.80537491,0.804680394,958,,7.003367897,,33.23749707,8365.477074
24.3,0.003163784,0.837756819,0.837750845,-0.033001842,0.806164252,0.805488473,957,,6.995539616,,33.2640789,8650.781121
24.4,0.003616385,0.837308634,0.837300824,-0.032810511,0.806618567,0.805950981,956,,6.991041887,,33.27936701,9550.637162
24.5,0.004336516,0.836679634,0.836668396,-0.032650683,0.807297202,0.806636663,955,,6.984334147,,33.30218822,11183.23181
24.6,0.003735949,0.837257417,0.837249082,-0.032146644,0.808062256,0.807422568,954,,6.976787646,,33.32789338,9665.531941
24.7,0.003079036,0.837744729,0.837739071,-0.032118384,0.808982007,0.80834417,953,,6.967736771,,33.35876517,8672.824096
24.8,0.002614525,0.837873596,0.837869517,-0.032935594,0.809350616,0.8086802,952,,6.964116036,,33.37112817,8443.498394
24.9,0.002056103,0.838414437,0.838411916,-0.032758162,0.809938278,0.80927555,951,,6.958351385,,33.39082692,7600.08843
25,0.002224683,0.838178225,0.838175273,-0.031936782,0.81039601,0.80976647,950,,6.953867886,,33.40616079,7946.777129
25.1,0.002661251,0.837947133,0.837942907,-0.032264315,0.811034905,0.810392887,949,,6.947619541,,33.42754962,8317.989429
25.2,0.00233371,0.838305337,0.838302089,-0.032596943,0.811814149,0.81115945,948,,6.940013776,,33.45361507,7756.378153
25.3,0.002335085,0.838671271,0.83866802,-0.03316723,0.812323034,0.811645641,947,,6.935055816,,33.4706241,7255.904364
25.4,0.002374939,0.838706105,0.838702742,-0.032711834,0.812671695,0.812013066,946,,6.931662973,,33.48227185,7211.60932
25.5,0.001888439,0.838717491,0.838715365,-0.032041944,0.812800049,0.812168229,945,,6.930414787,,33.48655858,7197.247884
25.6,0.0021436,0.838774745,0.838772006,-0.032161005,0.81294818,0.81231177,944,,6.928974838,,33.49150499,7125.890407
25.7,0.001850417,0.838754901,0.83875286,-0.032083175,0.813053839,0.81242059,943,,6.927948115,,33.49503265,7150.461841
25.8,0.002099622,0.838814671,0.838812043,-0.032735925,0.812997803,0.812338468,942,,6.928492597,,33.49316182,7076.961018
25.9,0.0025,0.838685221,0.838681495,-0.032851742,0.812864421,0.812200302,941,,6.929788968,,33.4887082,7238.100331
26,0.002955808,0.83823088,0.838225668,-0.032737314,0.812724172,0.812064559,940,,6.931152603,,33.48402454,7866.783409
26.1,0.00255772,0.838299795,0.838295893,-0.032370867,0.812502283,0.811857183,939,,6.933311118,,33.47661289,7764.489004
26.2,0.0028083,0.838337496,0.838332792,-0.032718784,0.812364647,0.811705489,938,,6.934650703,,33.47201452,7709.645122
26.3,0.002149555,0.838400121,0.838397365,-0.032263388,0.812092631,0.811451486,937,,6.937299706,,33.46292436,7620.236658
26.4,0.002095957,0.838381518,0.838378899,-0.032283772,0.811882119,0.811239997,936,,6.939351148,,33.4558875,7646.57853
26.5,0.002183454,0.838235857,0.838233013,-0.032292111,0.811745104,0.811102542,935,,6.940687013,,33.45130651,7859.305554
26.6,0.002747831,0.838444104,0.838439602,-0.033121829,0.811527168,0.810850966,934,,6.942812899,,33.44401846,7558.672648
26.7,0.002905417,0.83860249,0.838597456,-0.032663654,0.811201806,0.810543926,933,,6.945989111,,33.43313444,7344.984105
26.8,0.002342872,0.838843976,0.838840704,-0.032415804,0.810900065,0.810251894,932,,6.948937331,,33.42303682,7041.473134
26.9,0.002109242,0.83903471,0.839032058,-0.03316584,0.810633941,0.809955192,931,,6.951539625,,33.41412811,6818.919219
27,0.001797277,0.839116625,0.8391147,-0.03324228,0.810191682,0.809509427,930,,6.955868571,,33.3993169,6727.598962
27.1,0.001816059,0.839193151,0.839191186,-0.03327054,0.809878123,0.809194442,929,,6.958941035,,33.38881112,6644.469027
27.2,0.002950769,0.838533895,0.838528703,-0.033439633,0.809515022,0.808824061,928,,6.962502339,,33.37664054,7436.028331
27.3,0.002845864,0.838144421,0.838139589,-0.032825336,0.809459872,0.808794029,927,,6.96304357,,33.37479154,7998.995417
27.4,0.003191728,0.838508905,0.838502831,-0.033148236,0.809466558,0.808787551,926,,6.962977951,,33.3750157,7469.760324
27.5,0.002973215,0.838393253,0.838387981,-0.032983775,0.809620691,0.808948536,925,,6.961465559,,33.38018294,7629.940594
27.6,0.002853652,0.838494536,0.83848968,-0.033323816,0.809712279,0.809026265,924,,6.960567185,,33.38325294,7489.294819
27.7,0.002155052,0.838353642,0.838350872,-0.03331733,0.809796008,0.809110332,923,,6.959746102,,33.38605921,7686.393674
27.8,0.002322716,0.838396923,0.838393706,-0.033533214,0.810089097,0.809394754,922,,6.95687347,,33.39588023,7624.752104
27.9,0.00270706,0.838181574,0.838177202,-0.033245986,0.810103564,0.809421083,921,,6.956731737,,33.39636491,7941.640899
28,0.002292481,0.838305622,0.838302487,-0.033367363,0.810247265,0.809559911,920,,6.955324214,,33.4011788,7755.961506
28.1,0.001707948,0.838190506,0.838188766,-0.032747043,0.810313507,0.809651537,919,,6.954675578,,33.40339759,7927.974652
28.2,0.002949394,0.838231773,0.838226584,-0.032854985,0.810349745,0.809683431,918,,6.95432079,,33.40461131,7865.440645
28.3,0.00293107,0.838496009,0.838490886,-0.032421363,0.810253353,0.809604441,917,,6.955264596,,33.40138272,7487.287594
28.4,0.002553139,0.83820992,0.838206032,-0.032596017,0.81045666,0.8098009,916,,6.95327425,,33.40819192,7898.432222
28.5,0.002535274,0.83823452,0.838230686,-0.032588141,0.810463656,0.809808218,915,,6.953205781,,33.40842621,7861.312976
28.6,0.002683239,0.838146452,0.838142157,-0.032074837,0.810564271,0.809929406,914,,6.952221216,,33.41179539,7995.838687
28.7,0.003081327,0.838141197,0.838135533,-0.032447307,0.810541126,0.809891406,913,,6.952447676,,33.41102039,8004.011517
28.8,0.002942523,0.83809145,0.838086285,-0.032635858,0.81058782,0.809930562,912,,6.951990818,,33.41258389,8082.216265
28.9,0.002907707,0.838140683,0.838135639,-0.032080396,0.810637693,0.810002665,911,,6.951502923,,33.41425373,8004.811812
29,0.003159661,0.838164929,0.838158973,-0.031972454,0.810642296,0.81001154,910,,6.951457896,,33.41440784,7967.2344
29.1,0.003027729,0.838111902,0.838106433,-0.032835991,0.810674773,0.810009497,909,,6.951140223,,33.41549518,8049.880455
29.2,0.003204097,0.838091923,0.838085798,-0.032973583,0.810655377,0.809984495,908,,6.951329941,,33.4148458,8081.46549
29.3,0.003708463,0.838093126,0.838084921,-0.033277025,0.810645082,0.809961782,907,,6.951430644,,33.41450112,8079.556642
29.4,0.00334794,0.838127655,0.838120969,-0.033655981,0.810529175,0.809830117,906,,6.952564615,,33.41062021,8025.149898
29.5,0.003022232,0.838085984,0.838080535,-0.033557768,0.810579182,0.809884243,905,,6.952075328,,33.41229466,8090.90237
29.6,0.002735921,0.838084591,0.838080125,-0.033350685,0.810447112,0.809760615,904,,6.953367698,,33.40787218,8093.118994
29.7,0.00284449,0.838147231,0.838142404,-0.033331228,0.81033919,0.809653402,903,,6.954424125,,33.4042578,7994.628568
29.8,0.003052008,0.83803101,0.838025452,-0.03314453,0.810229119,0.809550903,902,,6.955501919,,33.40057096,8179.311908
29.9,0.003495905,0.838055804,0.838048512,-0.033100056,0.810113055,0.809436562,901,,6.956638757,,33.39668288,8139.200016
30,0.003501861,0.838084285,0.838076969,-0.032818387,0.809924346,0.809259167,900,,6.95848794,,33.39036007,8093.606082
30.1,0.003847725,0.838037812,0.838028979,-0.033083378,0.809904457,0.809228472,899,,6.958682892,,33.38969359,8168.268288
30.2,0.003257236,0.838078535,0.838072205,-0.032431555,0.809658118,0.809008321,898,,6.961098414,,33.38143752,8102.769795
30.3,0.002908624,0.838172871,0.838167824,-0.032788274,0.809551457,0.808887192,897,,6.962144819,,33.37786202,7955.002164
30.4,0.003336945,0.83811627,0.838109627,-0.033016204,0.809398928,0.808725266,896,,6.963641761,,33.37274814,8043.007894
30.5,0.002940232,0.838109371,0.838104214,-0.032782715,0.809268667,0.808604396,895,,6.964920671,,33.36838011,8053.868079
30.6,0.003241661,0.838059484,0.838053215,-0.033220506,0.809169465,0.808487242,894,,6.965894957,,33.36505312,8133.279995
30.7,0.00319127,0.838070491,0.838064415,-0.033513757,0.809129628,0.808435268,893,,6.966286282,,33.36371697,8115.624305
30.8,0.003425358,0.838029277,0.838022276,-0.033115344,0.809009775,0.808331732,892,,6.967463883,,33.35969669,8182.130354
30.9,0.003129427,0.838043402,0.838037559,-0.033414617,0.808803185,0.80811265,891,,6.969494642,,33.35276559,8159.214752
31,0.003032768,0.838035536,0.838030048,-0.033288607,0.808632482,0.807947003,890,,6.971173529,,33.34703722,8171.960244
31.1,0.002963137,0.838051127,0.838045889,-0.032920306,0.808463294,0.807792765,889,,6.972838313,,33.34135853,8146.736362
31.2,0.002669496,0.838072207,0.838067955,-0.033522096,0.808325479,0.807630082,888,,6.97419498,,33.33673201,8112.878674
31.3,0.003014444,0.838085284,0.838079862,-0.0330213,0.808121485,0.807446548,887,,6.97620409,,33.32988244,8092.0161
31.4,0.002712099,0.838155834,0.838151446,-0.0332395,0.807872408,0.807188308,886,,6.978658787,,33.32151684,7981.288769
31.5,0.003120265,0.838082345,0.838076536,-0.033011571,0.807659204,0.806984279,885,,6.980761321,,33.3143541,8096.695521
31.6,0.003453302,0.838010681,0.838003566,-0.033249229,0.807551583,0.80686681,884,,6.981823119,,33.31073781,8212.496465
31.7,0.003998439,0.838028164,0.838018625,-0.032785958,0.807348447,0.806682463,883,,6.983828156,,33.30391075,8183.941494
31.8,0.002963137,0.838080855,0.838075617,-0.032507069,0.807121423,0.806466541,882,,6.98607034,,33.29627888,8099.06994
31.9,0.002852736,0.838066722,0.838061867,-0.032791054,0.806910119,0.806243566,881,,6.988158561,,33.28917362,8121.661303
32,0.003077662,0.838067419,0.838061768,-0.03301991,0.806731317,0.806055273,880,,6.989926555,,33.28315986,8120.544206
32.1,0.002923741,0.838107734,0.838102634,-0.032930035,0.806513855,0.805841307,879,,6.992078025,,33.27584409,8056.449298
32.2,0.003345191,0.838042235,0.838035558,-0.033056971,0.806336346,0.805658451,878,,6.9938352,,33.269871,8161.103162
32.3,0.003282432,0.838090282,0.838083854,-0.032921696,0.806135826,0.805463303,877,,6.995821226,,33.26312207,8084.070784
32.4,0.003189896,0.838066592,0.838060521,-0.032854985,0.80599451,0.805324593,876,,6.997221551,,33.2583648,8121.869691
32.5,0.003568285,0.838012474,0.838004877,-0.033455848,0.805763585,0.80506873,875,,6.999511033,,33.2505892,8209.558793
32.6,0.004146863,0.838010088,0.837999828,-0.033001379,0.805592637,0.804916397,874,,7.001206845,,33.24483174,8213.468506
32.7,0.003681893,0.838016718,0.83800863,-0.032684965,0.805271189,0.804607595,873,,7.00439785,,33.2340023,8202.613741
32.8,0.003133092,0.838090115,0.838084258,-0.032563588,0.805056968,0.804398119,872,,7.006526032,,33.22678297,8084.336012
32.9,0.002998411,0.83810558,0.838100216,-0.032969877,0.804896548,0.804221014,871,,7.008120573,,33.22137554,8059.848244
33,0.003134466,0.838122423,0.838116562,-0.032948566,0.804680545,0.804005704,870,,7.010268745,,33.21409289,8033.346719
33.1,0.003547671,0.8380543,0.838046791,-0.033091254,0.804459581,0.803778692,869,,7.012467618,,33.20664101,8141.621985
33.2,0.003618218,0.838112342,0.838104531,-0.032731755,0.804212644,0.80354627,868,,7.014926588,,33.19831088,8049.187633
33.3,0.003777636,0.838010862,0.838002348,-0.032978679,0.804035337,0.803358718,867,,7.016693254,,33.19232811,8212.199817
33.4,0.00386101,0.838029586,0.838020692,-0.033122756,0.803817477,0.803134746,866,,7.018865205,,33.18497524,8181.627673
33.5,0.003494989,0.838038587,0.838031299,-0.03333864,0.803577789,0.802885919,865,,7.021256323,,33.17688345,8167.011902
33.6,0.003596687,0.838099251,0.838091534,-0.033695822,0.803259874,0.802552812,864,,7.024430346,,33.16614714,8069.851827
33.7,0.003369928,0.838030412,0.838023637,-0.03286564,0.803021176,0.80234834,863,,7.026815363,,33.15808338,8180.284239
33.8,0.003141337,0.83804379,0.838037902,-0.033060678,0.802795589,0.802114549,862,,7.029070867,,33.15046041,8158.587094
33.9,0.002865104,0.838133614,0.838128717,-0.033014351,0.802489493,0.801810102,861,,7.032133646,,33.14011359,8015.834459
34,0.002407006,0.838179071,0.838175615,-0.032658558,0.802173171,0.801508088,860,,7.035301552,,33.1294171,7945.479025
34.1,0.002726759,0.83812629,0.838121855,-0.032632152,0.801955708,0.80129152,859,,7.03748106,,33.12206119,8027.28679
34.2,0.003005282,0.838120764,0.838115376,-0.032688208,0.801623092,0.800956343,858,,7.040817294,,33.11080639,8035.949323
34.3,0.002709809,0.838141296,0.838136915,-0.032984701,0.801385418,0.800706311,857,,7.043203171,,33.10276139,8003.857393
34.4,0.002392805,0.838114254,0.838110838,-0.03242507,0.801020226,0.800363678,856,,7.046872282,,33.09039557,8046.178387
34.5,0.002691943,0.838136099,0.838131776,-0.032259682,0.800736644,0.800086549,855,,7.04972409,,33.0807894,8011.956156
34.6,0.002387308,0.838149598,0.838146198,-0.032527916,0.800445496,0.7997843,854,,7.052654387,,33.07092352,7990.953857
34.7,0.002720803,0.838157148,0.838152732,-0.03269423,0.800107716,0.799439456,853,,7.056057071,,33.05947312,7979.255201
34.8,0.002814255,0.838157342,0.838152617,-0.032366697,0.79980913,0.799153954,852,,7.059067663,,33.04934747,7978.955051
34.9,0.002966344,0.838118075,0.838112825,-0.032587215,0.799582345,0.798918018,851,,7.061356015,,33.04165429,8040.171353
35,0.002646133,0.838111035,0.838106858,-0.032394494,0.799270878,0.798614133,850,,7.064501262,,33.03108503,8051.245981
35.1,0.003129427,0.838228404,0.838222562,-0.033001842,0.798898372,0.798216442,849,,7.068266572,,33.01843927,7870.508859
35.2,0.002525195,0.838110839,0.838107035,-0.032712761,0.798692852,0.798022648,848,,7.070345697,,33.01145987,8051.554745
35.3,0.002303934,0.83820721,0.838204044,-0.033820442,0.798411056,0.797694423,847,,7.073198452,,33.00188735,7902.54282
35.4,0.002169253,0.838257093,0.838254286,-0.033319646,0.798123071,0.797427261,846,,7.07611624,,32.99210121,7827.55793
35.5,0.002626893,0.838147553,0.838143436,-0.033592976,0.797819411,0.797111864,845,,7.079195451,,32.98177872,7994.128472
35.6,0.002232471,0.838244045,0.838241073,-0.033605485,0.797532862,0.796824533,844,,7.08210361,,32.97203442,7847.034112
35.7,0.002208191,0.838167284,0.838164376,-0.033245986,0.797321268,0.796627836,843,,7.084252592,,32.96483684,7963.603317
35.8,0.002767071,0.838153913,0.838149345,-0.033014814,0.797089235,0.796405217,842,,7.086610655,,32.95694188,7984.263607
35.9,0.00241571,0.838246503,0.838243022,-0.032779472,0.796762105,0.796087532,841,,7.08993782,,32.94580747,7843.357757
36,0.002034572,0.838199406,0.838196937,-0.032530232,0.796493862,0.795829288,840,,7.092668392,,32.93667407,7914.404068
36.1,0.002181622,0.838206296,0.838203457,-0.032703032,0.796294682,0.795622858,839,,7.094697299,,32.92989028,7903.930165
36.2,0.002370358,0.838214258,0.838210906,-0.032876759,0.796068122,0.795388944,838,,7.09700652,,32.92217197,7891.861124
36.3,0.002899462,0.838203801,0.838198786,-0.032623813,0.79580708,0.795138099,837,,7.099669063,,32.91327631,7907.719761
36.4,0.003131717,0.838174273,0.838168422,-0.032750749,0.795542965,0.794868541,836,,7.102364985,,32.90427306,7952.846709
36.5,0.003011238,0.838105137,0.838099727,-0.033036124,0.795367441,0.794681056,835,,7.104157757,,32.89828814,8060.547641
36.6,0.003358934,0.838111642,0.838104911,-0.032881392,0.795095675,0.794415475,834,,7.106935315,,32.88901909,8050.289907
36.7,0.002849529,0.838213461,0.838208617,-0.033264054,0.794850957,0.794154611,833,,7.109438291,,32.88066993,7893.06758
36.8,0.00266858,0.838231958,0.83822771,-0.032768354,0.794561798,0.793885814,832,,7.112398082,,32.87080136,7865.162526
36.9,0.003401079,0.838097499,0.838090598,-0.033430368,0.794345352,0.793641574,831,,7.114615207,,32.86341211,8072.625419
37,0.003438643,0.838100957,0.838093903,-0.033542016,0.794142199,0.793433529,830,,7.116697425,,32.85647489,8067.152889
37.1,0.003300298,0.838169687,0.838163189,-0.032812364,0.79379394,0.793115482,829,,7.120269745,,32.84457864,7959.901634
37.2,0.003191728,0.838149081,0.838143004,-0.032872126,0.793555227,0.792874089,828,,7.122720452,,32.83642148,7991.756199
37.3,0.003381839,0.838171513,0.838164691,-0.03311766,0.793352795,0.792661263,827,,7.124800009,,32.82950223,7957.091087
37.4,0.002845864,0.838169267,0.838164436,-0.032852206,0.793094264,0.792413556,826,,7.12745763,,32.820663,7960.548372
37.5,0.003084991,0.838176296,0.838170618,-0.032703032,0.792888112,0.7922134,825,,7.129578231,,32.81361262,7949.738578
37.6,0.002987416,0.838144507,0.838139183,-0.032275896,0.79275285,0.792095542,824,,7.130970302,,32.80898571,7998.861699
37.7,0.003085449,0.838236321,0.838230643,-0.032432482,0.792517997,0.791854097,823,,7.133388622,,32.80095028,7858.609127
37.8,0.002468391,0.838135549,0.838131914,-0.032269874,0.792293929,0.791636486,822,,7.135697416,,32.79328171,8012.814209
37.9,0.002390973,0.838235004,0.838231594,-0.032290721,0.792058806,0.791400317,821,,7.138121728,,32.78523252,7860.586162
38,0.002773943,0.838163168,0.838158578,-0.03277067,0.791978497,0.79130021,820,,7.138950157,,32.7824827,7969.951782
38.1,0.002599865,0.838180917,0.838176885,-0.032782715,0.791741278,0.791062289,819,,7.141398319,,32.77435863,7942.647991
38.2,0.002633765,0.838194853,0.838190715,-0.032328246,0.791559146,0.790898708,818,,7.143279109,,32.76811953,7921.340604
38.3,0.003339236,0.838095188,0.838088535,-0.032798466,0.791461848,0.790781965,817,,7.144284264,,32.76478593,8076.286881
38.4,0.003150958,0.838175771,0.838169848,-0.032291648,0.791198183,0.790538939,816,,7.147009529,,32.75575031,7950.544953
38.5,0.002598033,0.838109397,0.83810537,-0.032353263,0.791086609,0.790424753,815,,7.148163393,,32.75192586,8053.827095
38.6,0.002562301,0.838200436,0.83819652,-0.03187841,0.790892992,0.790250272,814,,7.150166606,,32.74528798,7912.836539
38.7,0.002891216,0.83823105,0.838226064,-0.032437115,0.790720872,0.790055271,813,,7.151948349,,32.73938577,7866.527753
38.8,0.002511911,0.838203328,0.838199564,-0.033146383,0.790592008,0.789896854,812,,7.153282898,,32.73496604,7908.438599
38.9,0.002715764,0.838238809,0.83823441,-0.033292777,0.790386203,0.789684709,811,,7.1554153,,32.72790599,7854.876939
39,0.002396012,0.83814153,0.838138106,-0.033279342,0.790277314,0.789576291,810,,7.156544044,,32.72416987,8003.493124
39.1,0.001908595,0.838188083,0.83818591,-0.033068553,0.79003319,0.789340809,809,,7.159075928,,32.71579187,7931.677269
39.2,0.002663083,0.838191502,0.838187271,-0.033091254,0.789850482,0.789156989,808,,7.160972021,,32.70951995,7926.453654
39.3,0.002329129,0.838183718,0.838180482,-0.032533012,0.789622071,0.788951594,807,,7.163343819,,32.70167717,7938.356215
39.4,0.002409297,0.838140936,0.838137473,-0.032500583,0.789511272,0.788842038,806,,7.164494912,,32.69787196,8004.417873
39.5,0.002727217,0.838177432,0.838172995,-0.032109582,0.789194234,0.78854075,805,,7.16779067,,32.68698095,7947.994295
39.6,0.002650256,0.83818851,0.83818432,-0.032159152,0.789039206,0.788383572,804,,7.169403362,,32.68165383,7931.024514
39.7,0.003045137,0.838144284,0.838138753,-0.032304619,0.788889041,0.788227335,803,,7.170966159,,32.67649285,7999.208442
39.8,0.002999327,0.838126147,0.83812078,-0.031781123,0.788773397,0.788132877,802,,7.172170153,,32.67251766,8027.510721
39.9,0.003052466,0.838140208,0.83813465,-0.03221984,0.788519645,0.7878611,801,,7.174813436,,32.66379312,8005.551526
40,0.002866937,0.838120268,0.838115364,-0.031863585,0.78831077,0.787666542,800,,7.176990707,,32.6566095,8036.727765
40.1,0.003181192,0.838149978,0.83814394,-0.032663191,0.78815048,0.787473362,799,,7.178662434,,32.65109557,7990.364231
40.2,0.003079494,0.838156488,0.838150831,-0.031972917,0.787885923,0.787236915,798,,7.181423307,,32.64199251,7980.276498
40.3,0.003017193,0.838102172,0.838096741,-0.032102633,0.78769519,0.787040744,797,,7.183415082,,32.63542781,8065.231827
40.4,0.003172946,0.838155496,0.83814949,-0.032032679,0.787434437,0.786782626,796,,7.186139847,,32.62645064,7981.812031
40.5,0.003046511,0.838151689,0.838146152,-0.032416267,0.787261996,0.786594328,795,,7.187942922,,32.62051228,7987.710438
40.6,0.003089572,0.838160565,0.838154871,-0.031746841,0.786976184,0.786335585,794,,7.19093342,,32.61066699,7973.971842
40.7,0.003008489,0.838157801,0.838152402,-0.032059549,0.786829456,0.786176047,793,,7.192469625,,32.60561134,7978.244992
40.8,0.002914121,0.838125809,0.838120743,-0.031972917,0.786534308,0.785884184,792,,7.19556174,,32.59543899,8028.040062
40.9,0.003235706,0.83816361,0.838157364,-0.032512165,0.786444629,0.785772304,791,,7.196501788,,32.59234744,7969.269561
41,0.00218208,0.838275882,0.838273042,-0.031383636,0.786076745,0.785450008,790,,7.200360654,,32.57966164,7799.681646
41.1,0.002250336,0.838259268,0.838256247,-0.031145051,0.785908893,0.785291522,789,,7.202122688,,32.57387167,7824.320799
41.2,0.002204527,0.838219317,0.838216418,-0.030805474,0.785820078,0.785216033,788,,7.203055376,,32.57080755,7884.21167
41.3,0.001914092,0.838210081,0.838207895,-0.03112791,0.785652631,0.785035738,787,,7.204814474,,32.56502972,7898.188147
41.4,0.002357073,0.838182976,0.838179662,-0.031489262,0.785510165,0.784878746,786,,7.206311813,,32.56011293,7939.492678
41.5,0.002142225,0.838201823,0.838199086,-0.032010905,0.785402553,0.784749942,785,,7.207443244,,32.55639845,7910.726682
41.6,0.00215551,0.838198675,0.838195903,-0.032290258,0.785367375,0.784703289,784,,7.207813182,,32.55518409,7915.516935
41.7,0.002905417,0.838215432,0.838210397,-0.031455443,0.7851525,0.78452215,783,,7.21007367,,32.54776538,7890.084656
41.8,0.002534357,0.838161069,0.838157237,-0.031631023,0.785055428,0.78441794,782,,7.211095333,,32.54441325,7973.19315
41.9,0.00230485,0.838287294,0.838284126,-0.031838105,0.784959192,0.784313246,781,,7.212108484,,32.5410896,7782.846953
42,0.002388682,0.838281379,0.838277976,-0.031895087,0.784848991,0.784200639,780,,7.213269005,,32.53728316,7791.563529
42.1,0.002102829,0.838224781,0.838222143,-0.031360936,0.784767979,0.784141105,779,,7.214122376,,32.53448461,7875.966476
42.2,0.002070304,0.838227586,0.838225029,-0.031332213,0.78467051,0.784044706,778,,7.215149372,,32.53111717,7871.740417
42.3,0.002246672,0.838240748,0.838237737,-0.031196474,0.78447707,0.783856526,777,,7.217188444,,32.52443286,7851.970749
42.4,0.001846752,0.83819864,0.838196605,-0.031385489,0.78447955,0.783851462,776,,7.217162295,,32.52451857,7915.570226
42.5,0.001816517,0.838220658,0.83821869,-0.031613418,0.784274377,0.783636963,775,,7.219326291,,32.5174271,7882.186498
42.6,0.002160549,0.838253548,0.838250763,-0.031606006,0.784151098,0.783513883,774,,7.22062716,,32.5131653,7832.839826
42.7,0.001876986,0.838274332,0.838272231,-0.031152927,0.784016374,0.783397198,773,,7.222049336,,32.5085071,7801.973785
42.8,0.001986014,0.838201185,0.838198832,-0.031744061,0.783911211,0.783268218,772,,7.22315985,,32.50487046,7911.697046
42.9,0.002098248,0.838186887,0.838184261,-0.03102877,0.783785367,0.783170937,771,,7.224489201,,32.50051802,7933.506167
43,0.002621854,0.838170349,0.838166249,-0.031641215,0.78376317,0.783124218,770,,7.22472373,,32.49975025,7958.882466
