#Digilent WaveForms Logger,,,,,,,,,,,,
#Device Name: Discovery2NI,,,,,,,,,,,,
#Serial Number: SN:210321ACBB39,,,,,,,,,,,,
#Date Time: 2020-06-04 10:58:36.902,,,,,,,,,,,,
,,,,,,,,,,,,
Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V),,,Thermistice,,Temperature (C),Resistance (kOhm)
42.6,0.001951656,0.838488106,0.838485834,-0.032073447,0.52517681,0.524196505,,,11.61869577,,21.66142354,7498.069872
42.7,0.001745054,0.838501229,0.838499413,-0.032156836,0.525141101,0.52415562,,,11.61967166,,21.65957548,7480.183006
42.8,0.001824763,0.838544433,0.838542448,-0.031817721,0.524985967,0.524020895,,,11.62391323,,21.65154526,7421.895101
42.9,0.002199946,0.838555037,0.838552151,-0.031864511,0.524938625,0.523970623,,,11.62520822,,21.64909423,7407.727635
43,0.001674965,0.83848914,0.838487467,-0.031448957,0.524865716,0.523922688,,,11.62720317,,21.64531899,7496.657316
43.1,0.001410642,0.838485743,0.838484557,-0.031315998,0.52475303,0.523817765,,,11.63028784,,21.63948304,7501.29901
43.2,0.001401022,0.838570043,0.838568872,-0.031602763,0.524682082,0.523729465,,,11.63223083,,21.63580799,7387.77122
43.3,0.001668094,0.838491093,0.838489433,-0.031718118,0.524629208,0.52366952,,,11.63367924,,21.63306884,7493.991279
43.4,0.001981433,0.838515908,0.838513566,-0.031984035,0.524548835,0.523572824,,,11.63588164,,21.62890456,7460.277364
43.5,0.001890271,0.838489609,0.838487478,-0.03204704,0.524533099,0.523553206,,,11.63631295,,21.62808914,7496.016624
43.6,0.001964483,0.838496625,0.838494323,-0.031795484,0.524453119,0.523488415,,,11.6385056,,21.62394438,7486.44916
43.7,0.001744596,0.838451792,0.838449977,-0.031989595,0.524377985,0.523401315,,,11.64056613,,21.62005018,7548.013196
43.8,0.001764294,0.838496699,0.838494843,-0.031809382,0.524302114,0.523336287,,,11.64264763,,21.61611715,7486.347651
43.9,0.001908595,0.838551612,0.83854944,-0.032512165,0.524243363,0.523234233,,,11.64425994,,21.61307121,7412.298098
44,0.001585178,0.838492562,0.838491063,-0.032063718,0.524203498,0.523221966,,,11.64535423,,21.6110042,7491.986927
44.1,0.002019455,0.838432153,0.838429721,-0.031551803,0.524051106,0.523100417,,,11.64953923,,21.60310112,7575.302533
44.2,0.00221827,0.838445803,0.838442869,-0.03142811,0.524008456,0.523065135,,,11.65071105,,21.60088881,7556.314168
44.3,0.002518782,0.838453118,0.838449335,-0.031519838,0.523929763,0.522980781,,,11.65287372,,21.5968065,7546.178365
44.4,0.002618647,0.838462957,0.838458868,-0.031645384,0.523878392,0.522921734,,,11.65428597,,21.59414119,7532.587149
44.5,0.002283778,0.838451676,0.838448565,-0.031380856,0.523765932,0.522825012,,,11.65737882,,21.58830539,7548.17459
44.6,0.002106494,0.8384543,0.838451654,-0.031634729,0.523729492,0.522773205,,,11.65838134,,21.58641414,7544.542225
44.7,0.002162382,0.838461816,0.838459027,-0.031406336,0.523701907,0.522759342,,,11.65914035,,21.58498241,7534.161222
44.8,0.001826137,0.838445097,0.838443108,-0.03086014,0.523601492,0.52269128,,,11.66190417,,21.57976987,7557.294827
44.9,0.002110616,0.838440693,0.838438036,-0.030564109,0.523504414,0.52261143,,,11.66457736,,21.57472958,7563.411737
45,0.001618161,0.838523859,0.838522298,-0.031269208,0.523458112,0.522523332,,,11.66585279,,21.57232525,7449.537926
45.1,0.002182996,0.838437738,0.838434896,-0.031963652,0.523425463,0.522448601,,,11.66675231,,21.57062973,7567.522308
45.2,0.002452816,0.838409559,0.838405971,-0.031859879,0.52328535,0.522314566,,,11.67061415,,21.56335215,7606.942084
45.3,0.002315386,0.838432266,0.838429069,-0.031711169,0.523237688,0.522275866,,,11.67192842,,21.56087608,7575.144893
45.4,0.002903126,0.83839927,0.838394244,-0.031910839,0.523204643,0.522230597,,,11.67283981,,21.5591592,7621.437877
45.5,0.002492212,0.838458344,0.83845464,-0.031337309,0.523085196,0.522145664,,,11.67613533,,21.55295241,7538.953164
45.6,0.001901266,0.83857507,0.838572914,-0.031437839,0.523036139,0.522090476,,,11.67748934,,21.55040285,7381.109776
45.7,0.001693747,0.838441565,0.838439854,-0.031960872,0.523026776,0.522049338,,,11.67774778,,21.54991625,7562.199353
45.8,0.001998382,0.838464473,0.838462092,-0.031803823,0.522983484,0.522015556,,,11.67894301,,21.54766601,7530.497056
45.9,0.001629613,0.838502084,0.8385005,-0.031920567,0.522876282,0.521901028,,,11.68190371,,21.54209309,7479.020756
46,0.001952573,0.838469639,0.838467365,-0.032480662,0.522800166,0.521790207,,,11.68400676,,21.53813549,7523.385141
46.1,0.001484396,0.838540723,0.838539409,-0.031615272,0.522693204,0.521736198,,,11.68696339,,21.53257298,7426.86462
46.2,0.00146653,0.838512284,0.838511002,-0.031717191,0.522656123,0.521692863,,,11.68798872,,21.53064434,7465.180996
46.3,0.001997924,0.838444997,0.838442617,-0.03135723,0.522628578,0.521687027,,,11.6887505,,21.52921156,7557.433051
46.4,0.002148639,0.838526509,0.838523756,-0.031623147,0.522533419,0.521575643,,,11.69138291,,21.52426126,7445.966113
46.5,0.001906305,0.838443373,0.838441206,-0.031454053,0.52247087,0.521523204,,,11.69311389,,21.52100682,7559.688085
46.6,0.00225904,0.838419807,0.838416763,-0.03167735,0.522450883,0.521489665,,,11.69366712,,21.51996681,7592.5588
46.7,0.002163298,0.838513273,0.838510483,-0.031798727,0.522378152,0.521409412,,,11.69568069,,21.51618197,7463.841646
46.8,0.001753758,0.838496476,0.838494642,-0.031445251,0.522298517,0.521351069,,,11.69788621,,21.51203717,7486.65154
46.9,0.002142225,0.838466649,0.838463913,-0.031879799,0.522249266,0.521275335,,,11.69925064,,21.50947349,7527.499691
47,0.001588843,0.838423396,0.838421891,-0.031632413,0.522183624,0.521224642,,,11.70106969,,21.50605612,7587.533623
47.1,0.001790864,0.838450207,0.838448294,-0.031547171,0.522119122,0.521165189,,,11.70285765,,21.50269776,7550.209255
47.2,0.001420262,0.838524129,0.838522926,-0.031442008,0.521988932,0.521041116,,,11.70646817,,21.49591783,7449.174276
47.3,0.00138957,0.838485922,0.838484771,-0.031960872,0.522010352,0.521031007,,,11.70587398,,21.49703346,7501.054118
47.4,0.001469279,0.838418392,0.838417105,-0.032255512,0.52200529,0.521007778,,,11.70601439,,21.49676982,7594.540534
47.5,0.000971784,0.838502044,0.838501481,-0.031856173,0.521826165,0.520852888,,,11.71098526,,21.48743892,7479.074882
47.6,0.000902611,0.83839257,0.838392084,-0.031861269,0.52185227,0.52087873,,,11.71026056,,21.48879898,7630.90675
47.7,0.001147236,0.838419628,0.838418843,-0.032055842,0.521789799,0.520804202,,,11.71199497,,21.48554414,7592.808445
47.8,0.001213202,0.838462959,0.838462082,-0.031844128,0.521706147,0.520733382,,,11.71431822,,21.48118511,7532.583929
47.9,0.00151005,0.83847438,0.83847302,-0.03242368,0.521666004,0.520657397,,,11.71543343,,21.47909305,7516.869434
48,0.001330933,0.83844018,0.838439124,-0.03254552,0.521569602,0.520553205,,,11.71811245,,21.47406829,7564.12424
48.1,0.001605334,0.838482512,0.838480976,-0.032861471,0.52150851,0.520472141,,,11.71981083,,21.4708835,7505.719446
48.2,0.001020343,0.838436682,0.838436061,-0.032514018,0.521449428,0.520434765,,,11.7214538,,21.46780312,7568.991791
48.3,0.000666691,0.838441027,0.838440762,-0.032148497,0.521401297,0.520409249,,,11.72279259,,21.46529341,7562.946786
48.4,0.001024466,0.838532625,0.838531999,-0.031538369,0.521282805,0.520327872,,,11.72608979,,21.45911385,7437.735161
48.5,0.001027672,0.838500052,0.838499422,-0.031789925,0.521210739,0.520240363,,,11.72809603,,21.45535477,7481.783739
48.6,0.00106432,0.838437909,0.838437233,-0.031811699,0.521214884,0.520243185,,,11.72798062,,21.45557098,7567.283895
48.7,0.001493558,0.838445952,0.838444621,-0.032109119,0.521141401,0.52015129,,,11.73002699,,21.45173742,7556.108337
48.8,0.00143767,0.838519482,0.83851825,-0.032416267,0.521070186,0.520060885,,,11.73201088,,21.44802166,7455.445972
48.9,0.001273213,0.838426887,0.83842592,-0.03299165,0.521047122,0.52000159,,,11.73265353,,21.44681814,7582.653442
49,0.001015304,0.838516624,0.838516009,-0.033085694,0.520923284,0.519871528,,,11.73610532,,21.44035514,7459.308419
49.1,0.001339179,0.838500938,0.838499869,-0.032518187,0.520903785,0.519887796,,,11.73664903,,21.43933732,7480.578127
49.2,0.001021717,0.838405944,0.838405321,-0.032613621,0.520886295,0.519864294,,,11.73713675,,21.43842437,7612.028475
49.3,0.000862299,0.838493401,0.838492958,-0.032393104,0.520739793,0.519731295,,,11.74122363,,21.43077585,7490.841913
49.4,0.001212286,0.83847654,0.838475664,-0.032309252,0.520681326,0.519677935,,,11.74285544,,21.42772281,7513.904094
49.5,0.001033169,0.838403586,0.838402949,-0.03239959,0.520690052,0.519681053,,,11.74261188,,21.42817846,7615.350548
49.6,0.000712043,0.838408663,0.83840836,-0.032128113,0.520588557,0.519596218,,,11.74544556,,21.4228778,7608.202533
49.7,0.000897114,0.838474954,0.838474474,-0.032074837,0.520495924,0.519506701,,,11.74803301,,21.41803902,7516.080995
49.8,0.000417485,0.838392611,0.838392507,-0.032107729,0.520450001,0.519458657,,,11.74931619,,21.4156398,7630.84849
49.9,0.000330447,0.838375262,0.838375197,-0.032310178,0.520399254,0.51939526,,,11.75073445,,21.41298837,7655.477615
50,0.000400078,0.838468209,0.838468114,-0.03224532,0.520327807,0.519327706,,,11.75273184,,21.40925488,7525.352315
50.1,0.001000186,0.838442781,0.838442184,-0.031857562,0.520228168,0.51925181,,,11.7555185,,21.40404733,7560.510628
50.2,0.001268174,0.838483906,0.838482947,-0.031882116,0.520194536,0.519216608,,,11.7564594,,21.40228934,7503.812242
50.3,0.001270922,0.838417169,0.838416206,-0.032639564,0.520176368,0.519151339,,,11.75696772,,21.40133966,7596.255241
50.4,0.001062946,0.838384724,0.83838405,-0.03261779,0.520124038,0.519100274,,,11.75843216,,21.39860396,7642.025921
50.5,0.00154853,0.838529771,0.838528341,-0.032988407,0.520032927,0.518985559,,,11.76098273,,21.39384018,7441.573749
50.6,0.00125214,0.838461188,0.838460253,-0.032810511,0.520012097,0.518975964,,,11.76156601,,21.39275095,7535.027204
50.7,0.001031337,0.838468642,0.838468008,-0.032827189,0.5199334,0.518896055,,,11.76377017,,21.38863536,7524.756023
50.8,0.001336889,0.838419017,0.838417951,-0.032861008,0.519886016,0.518846436,,,11.7650977,,21.38615705,7593.665087
50.9,0.001272297,0.838419901,0.838418935,-0.033202439,0.519829785,0.518768353,,,11.76667348,,21.38321571,7592.427049
51,0.001513256,0.838427591,0.838426226,-0.032877686,0.519766845,0.518725969,,,11.76843778,,21.379923,7581.668715
51.1,0.001641524,0.838431364,0.838429757,-0.032600649,0.519720341,0.518696858,,,11.7697417,,21.37748985,7576.402233
51.2,0.002105577,0.838431752,0.838429108,-0.033258031,0.519627152,0.518561742,,,11.77235548,,21.37261343,7575.860913
51.3,0.002234303,0.838390852,0.838387875,-0.033513294,0.519602596,0.518520701,,,11.77304442,,21.37132832,7633.338804
51.4,0.001959902,0.838440261,0.83843797,-0.033105615,0.519491766,0.518435833,,,11.77615488,,21.36552728,7564.012585
51.5,0.002326839,0.838402596,0.838399367,-0.032883245,0.519397804,0.518355834,,,11.77879319,,21.36060816,7616.746201
51.6,0.001852249,0.838436473,0.838434427,-0.033201512,0.519395938,0.518333677,,,11.77884559,,21.36051048,7569.282887
51.7,0.001552195,0.838418278,0.838416842,-0.032337048,0.519306324,0.518298537,,,11.78136297,,21.35581805,7594.700095
51.8,0.001722149,0.838450575,0.838448806,-0.032038238,0.519224534,0.518235147,,,11.7836615,,21.35153459,7549.699076
51.9,0.001367123,0.838436155,0.83843504,-0.031883969,0.519114729,0.518134649,,,11.78674872,,21.34578283,7569.725182
52,0.001381782,0.83846818,0.838467041,-0.031991448,0.519065532,0.518078733,,,11.78813247,,21.34320536,7525.392557
52.1,0.001287414,0.838411068,0.838410079,-0.031838568,0.519017861,0.51804039,,,11.78947358,,21.34070763,7604.820803
52.2,0.001340553,0.838399198,0.838398126,-0.032305546,0.518962066,0.517955575,,,11.79104364,,21.33778392,7621.539598
52.3,0.001163269,0.838439836,0.838439029,-0.032652072,0.518855689,0.517827257,,,11.7940382,,21.33220878,7564.603522
52.4,0.000943382,0.838407396,0.838406865,-0.032146644,0.518829477,0.517832617,,,11.79477632,,21.33083484,7609.985222
52.5,0.000909025,0.838423224,0.838422731,-0.032496877,0.518758665,0.517739805,,,11.79677082,,21.32712274,7587.774996
52.6,0.000854053,0.838398552,0.838398117,-0.032263388,0.518709909,0.517705557,,,11.79814447,,21.32456658,7622.45155
52.7,0.001420721,0.83843169,0.838430486,-0.032137841,0.518615912,0.517619188,,,11.80079365,,21.31963778,7575.948235
52.8,0.001299325,0.838497904,0.838496897,-0.032200846,0.518524155,0.517523337,,,11.80338087,,21.3148255,7484.707061
52.9,0.001369414,0.838428038,0.83842692,-0.032404686,0.518527047,0.517513511,,,11.80329931,,21.31497719,7581.045075
53,0.001773914,0.838506853,0.838504977,-0.032035459,0.51840836,0.517417585,,,11.80664746,,21.30875131,7472.543293
53.1,0.001533413,0.838462418,0.838461016,-0.032537644,0.518335846,0.51731359,,,11.80869402,,21.30494672,7533.330269
53.2,0.001898059,0.838492241,0.838490092,-0.03299721,0.518317908,0.517266505,,,11.80920039,,21.30400549,7492.424739
53.3,0.001997924,0.838457574,0.838455193,-0.03261779,0.5181968,0.517169222,,,11.81262027,,21.29764991,7540.017078
53.4,0.00179178,0.838422998,0.838421083,-0.032122554,0.518131654,0.517134946,,,11.81446072,,21.29423043,7588.090568
53.5,0.001761088,0.838432388,0.838430539,-0.032018318,0.518051771,0.517061374,,,11.81671827,,21.29003687,7574.974283
53.6,0.00198693,0.838512751,0.838510397,-0.032900849,0.518025995,0.51698014,,,11.81744691,,21.28868356,7464.548887
53.7,0.001557692,0.838462238,0.838460791,-0.032182779,0.517877316,0.516876371,,,11.82165151,,21.28087617,7533.579399
53.8,0.001810104,0.838495542,0.838493588,-0.032331026,0.517825588,0.51681529,,,11.82311506,,21.27815931,7487.924054
53.9,0.001398274,0.838418629,0.838417463,-0.032172587,0.51776876,0.516768239,,,11.82472333,,21.27517424,7594.208754
54,0.001390944,0.838429097,0.838427944,-0.031985425,0.517670563,0.516681473,,,11.82750338,,21.27001536,7579.565739
54.1,0.001779411,0.838389731,0.838387843,-0.032269874,0.51758325,0.516576302,,,11.82997643,,21.26542734,7634.926051
54.2,0.001785825,0.838469704,0.838467803,-0.032376889,0.517526833,0.516513079,,,11.8315749,,21.26246244,7523.294994
54.3,0.001944327,0.838461453,0.838459198,-0.032653926,0.517454268,0.516422928,,,11.83363156,,21.25864833,7534.661988
54.4,0.001572351,0.838514786,0.838513312,-0.032725269,0.517432819,0.51639692,,,11.8342396,,21.25752085,7461.794385
54.5,0.001389112,0.83843801,0.838436859,-0.03274658,0.517330875,0.516293421,,,11.83713042,,21.25216142,7567.142979
54.6,0.001299783,0.838414744,0.838413737,-0.032291184,0.517259051,0.516250138,,,11.839168,,21.24838473,7599.657442
54.7,0.001832551,0.838443367,0.838441364,-0.032770207,0.517214931,0.516175744,,,11.84041997,,21.24606456,7559.695959
54.8,0.00173406,0.838403149,0.838401355,-0.032423217,0.517169654,0.51615229,,,11.84170505,,21.24368332,7615.966732
54.9,0.001506385,0.838432759,0.838431406,-0.03261779,0.51705555,0.516025698,,,11.84494488,,21.23768127,7574.456563
55,0.001396899,0.838431807,0.838430643,-0.032488538,0.516946777,0.515924864,,,11.84803498,,21.23195835,7575.784833
55.1,0.000948879,0.83843078,0.838430243,-0.032820703,0.516899195,0.515856161,,,11.84938724,,21.22945451,7577.217882
55.2,0.00101622,0.838462448,0.838461832,-0.033030102,0.516837773,0.515781248,,,11.85113326,,21.22622202,7533.289065
55.3,0.000322201,0.838415008,0.838414946,-0.03309357,0.516757081,0.515696322,,,11.85342788,,21.22197475,7599.287418
55.4,0.000795875,0.838487724,0.838487346,-0.032623813,0.516663995,0.515632981,,,11.85607602,,21.21707429,7498.591891
55.5,0.001008432,0.838404332,0.838403726,-0.032209649,0.51661061,0.515605529,,,11.85759527,,21.21426344,7614.29863
55.6,0.001196252,0.838417321,0.838416468,-0.032001176,0.516511647,0.515519355,,,11.86041264,,21.20905195,7596.04201
55.7,0.001188007,0.838408253,0.838407411,-0.032064181,0.516554763,0.51555864,,,11.85918501,,21.21132262,7608.778849
55.8,0.000384502,0.838408926,0.838408838,-0.032197603,0.516381967,0.515377192,,,11.8641065,,21.20222133,7607.832214
55.9,0.000948879,0.838417665,0.838417128,-0.03284572,0.516298881,0.515253038,,,11.86647438,,21.19784397,7595.559996
56,0.001120208,0.838386138,0.838385389,-0.032477419,0.516298855,0.515276358,,,11.86647511,,21.19784261,7640.020001
56.1,0.000740903,0.83843441,0.838434083,-0.032257365,0.516168882,0.515159953,,,11.87018109,,21.1909936,7572.155536
56.2,0.001271381,0.838404393,0.838403429,-0.031834399,0.516050441,0.515067596,,,11.8735603,,21.18475063,7614.21325
56.3,0.001593424,0.838462397,0.838460883,-0.032268484,0.515972108,0.514962097,,,11.87579624,,21.18062093,7533.359419
56.4,0.001714362,0.838466064,0.838464311,-0.03229628,0.51587977,0.514867835,,,11.87843302,,21.17575204,7528.305664
56.5,0.001797735,0.838437346,0.838435418,-0.032581655,0.515906134,0.514876271,,,11.87768007,,21.17714226,7568.067687
56.6,0.001752384,0.838458025,0.838456193,-0.032982385,0.515753899,0.514698209,,,11.88202928,,21.16911347,7539.394486
56.7,0.00244457,0.838489173,0.838485609,-0.033152405,0.515695923,0.51462919,,,11.88368644,,21.16605517,7496.61207
56.8,0.001965857,0.838519052,0.838516748,-0.033204755,0.515640177,0.514569953,,,11.88528029,,21.16311418,7456.026773
56.9,0.001903556,0.838441074,0.838438913,-0.032813291,0.515570579,0.514525325,,,11.88727077,,21.15944196,7562.882138
57,0.001235649,0.838419185,0.838418275,-0.032717394,0.515506757,0.514467481,,,11.88909667,,21.156074,7593.429238
57.1,0.00216284,0.838446699,0.838443909,-0.033108858,0.515416449,0.514351941,,,11.89168126,,21.1513076,7555.072061
57.2,0.002270951,0.838427979,0.838424904,-0.032975899,0.515389072,0.514333049,,,11.89246501,,21.14986248,7581.126773
57.3,0.002008461,0.838491695,0.838489289,-0.033332618,0.51531267,0.514233492,,,11.89465278,,21.14582912,7493.169831
57.4,0.001726272,0.838470275,0.838468498,-0.032996283,0.515185854,0.514128107,,,11.89828591,,21.13913299,7522.510116
57.5,0.001553569,0.838440999,0.83843956,-0.032956442,0.515143268,0.514087988,,,11.89950646,,21.13688394,7562.985758
57.6,0.002068471,0.838450522,0.83844797,-0.032981458,0.51505682,0.513999758,,,11.90198489,,21.13231789,7549.772714
57.7,0.001395525,0.838488831,0.838487669,-0.03229489,0.515026901,0.514013374,,,11.90284289,,21.13073745,7497.079715
57.8,0.000875584,0.8384006,0.838400142,-0.032280529,0.514958118,0.513945358,,,11.90481589,,21.12710364,7619.561294
57.9,0.001103259,0.838465681,0.838464955,-0.032577023,0.514825204,0.513793468,,,11.90863032,,21.12008032,7528.833111
58,0.001398732,0.838422595,0.838421428,-0.032576096,0.514781421,0.513749656,,,11.90988736,,21.11776635,7588.655019
58.1,0.001592965,0.838457814,0.838456301,-0.032161005,0.514736072,0.513730371,,,11.91118962,,21.11536944,7539.68469
58.2,0.001566396,0.838413977,0.838412514,-0.032434798,0.514707391,0.513684419,,,11.9120134,,21.11385338,7600.73436
58.3,0.001458285,0.838454016,0.838452748,-0.032463058,0.514550015,0.513524944,,,11.91653556,,21.105533,7544.935526
58.4,0.001647937,0.838431646,0.838430027,-0.032455182,0.514537864,0.513513266,,,11.91688487,,21.10489044,7576.008975
58.5,0.002196281,0.838382876,0.838379999,-0.032486221,0.514462415,0.513435704,,,11.91905423,,21.10090044,7644.650022
58.6,0.002152303,0.838499541,0.838496779,-0.032243931,0.514399402,0.513387839,,,11.92086663,,21.09756763,7482.478505
58.7,0.001515547,0.838396583,0.838395213,-0.032083639,0.514339375,0.513337738,,,11.92259365,,21.09439234,7625.232777
58.8,0.001951656,0.838418176,0.838415905,-0.032039628,0.514325368,0.513326452,,,11.9229967,,21.09365136,7594.843153
58.9,0.001241604,0.83840835,0.83840743,-0.032421827,0.514178182,0.513154975,,,11.92723377,,21.08586367,7608.642721
59,0.001236565,0.83842627,0.838425358,-0.032875832,0.514139854,0.513087682,,,11.92833761,,21.08383536,7583.515493
59.1,0.001284207,0.838494929,0.838493945,-0.032792444,0.514056006,0.513008998,,,11.93075317,,21.07939748,7488.759724
59.2,0.000854053,0.83841718,0.838416745,-0.032398663,0.514051866,0.51302987,,,11.93087246,,21.07917835,7596.239675
59.3,0.00076564,0.838420473,0.838420124,-0.032384302,0.513972143,0.512950895,,,11.93317011,,21.0749581,7591.624617
59.4,0.000887494,0.838498441,0.838497971,-0.032678942,0.513855007,0.512814835,,,11.93654763,,21.06875607,7483.976388
59.5,0.001182051,0.8384098,0.838408967,-0.032088735,0.513815667,0.512812688,,,11.93768238,,21.06667283,7606.602823
59.6,0.001129828,0.838411245,0.838410484,-0.032208259,0.513814405,0.51280393,,,11.93771879,,21.06660597,7604.571016
59.7,0.001089974,0.838415065,0.838414357,-0.032366697,0.513642484,0.512621691,,,11.94268044,,21.05749975,7599.206803
59.8,0.001106465,0.838468548,0.838467818,-0.03256961,0.513652523,0.512618898,,,11.9423906,,21.05803159,7524.88616
59.9,0.000633708,0.838440532,0.838440292,-0.032536255,0.513565475,0.512533793,,,11.94490426,,21.05341974,7563.635346
60,0.000466044,0.838420179,0.83842005,-0.032328709,0.513479152,0.512460431,,,11.94739803,,21.04884549,7592.036499
60.1,0.001222364,0.83846106,0.838460169,-0.032040091,0.513451352,0.512450703,,,11.94820136,,21.0473722,7535.203528
60.2,0.001182051,0.838514111,0.838513277,-0.032301839,0.513329154,0.51231183,,,11.95173375,,21.04089521,7462.708565
60.3,0.001162353,0.838414738,0.838413933,-0.033020836,0.513350349,0.51228723,,,11.9511209,,21.04201878,7599.665335
60.4,0.00064287,0.838407153,0.838406906,-0.032875832,0.513251446,0.512197449,,,11.95398115,,21.03677553,7610.327162
60.5,0.000722121,0.838447593,0.838447282,-0.032503826,0.513196444,0.512166078,,,11.9555724,,21.03385916,7553.831175
60.6,0.000416111,0.838412259,0.838412156,-0.033175106,0.513137278,0.512063745,,,11.95728457,,21.03072168,7603.147189
60.7,0.000352436,0.838409843,0.838409769,-0.033462334,0.513050228,0.511957819,,,11.95980456,,21.02610484,7606.541845
60.8,0.001046912,0.838505695,0.838505042,-0.033271466,0.512966699,0.511886554,,,11.96222361,,21.02167397,7474.115008
60.9,0.001106923,0.838487445,0.838486715,-0.033206145,0.51291647,0.511840461,,,11.96367876,,21.01900915,7498.97204
61,0.000668065,0.838447373,0.838447107,-0.032826726,0.512845164,0.511793482,,,11.96574511,,21.01522565,7554.136041
61.1,0.000263106,0.838404965,0.838404924,-0.032685891,0.512774386,0.511731574,,,11.96779684,,21.01146967,7613.406799
61.2,0.000176984,0.838382935,0.838382917,-0.032478346,0.512732269,0.511702586,,,11.9690181,,21.00923434,7644.565119
61.3,0.00030067,0.838413555,0.838413501,-0.033028249,0.512705257,0.511640319,,,11.96980148,,21.00780062,7601.327233
61.4,0.000542546,0.838496251,0.838496076,-0.03313897,0.512560997,0.511488597,,,11.97398695,,21.00014228,7486.95784
61.5,0.001013929,0.838436703,0.83843609,-0.032594164,0.512512892,0.5114754,,,11.97538331,,20.997588,7568.961822
61.6,0.001306196,0.838501729,0.838500711,-0.032632152,0.512428812,0.511388727,,,11.97782468,,20.99312294,7479.503703
61.7,0.001168308,0.838449721,0.838448907,-0.032678942,0.512381213,0.511338042,,,11.97920722,,20.99059485,7550.88153
61.8,0.001484854,0.838454654,0.838453339,-0.032478809,0.512328501,0.511297976,,,11.98073863,,20.98779496,7544.053292
61.9,0.001426676,0.838531464,0.83853025,-0.032493634,0.512250751,0.511219127,,,11.98299817,,20.98366453,7439.296992
62,0.001432173,0.838427459,0.838426236,-0.032674309,0.512209179,0.511165954,,,11.98420669,,20.98145573,7581.852995
62.1,0.001401022,0.838466762,0.838465592,-0.032703496,0.512165653,0.511120472,,,11.98547227,,20.97914293,7527.344241
62.2,0.001484396,0.838514247,0.838512933,-0.03252282,0.512075344,0.511041509,,,11.98809895,,20.97434364,7462.52368
62.3,0.001465156,0.838469432,0.838468151,-0.032930498,0.511991414,0.510931297,,,11.99054115,,20.96988252,7523.670272
62.4,0.001486687,0.838437759,0.838436441,-0.033139434,0.511892032,0.510818197,,,11.99343424,,20.9645991,7567.492145
62.5,0.001826596,0.838510183,0.838508194,-0.033497542,0.511899136,0.510801957,,,11.9932274,,20.96497679,7468.02765
62.6,0.001674507,0.838468176,0.838466503,-0.033429442,0.511796076,0.510703139,,,11.99622893,,20.95949677,7525.398534
62.7,0.001595256,0.838497906,0.838496389,-0.033076429,0.511697418,0.510627259,,,11.99910366,,20.95424974,7484.7039
62.8,0.001673591,0.838487426,0.838485755,-0.033187614,0.511682677,0.510605273,,,11.99953331,,20.95346565,7498.999231
62.9,0.0017052,0.838487789,0.838486056,-0.033287217,0.511618321,0.510534296,,,12.00140944,,20.95004222,7498.502017
63,0.00125718,0.838406109,0.838405166,-0.033501249,0.511509552,0.510411293,,,12.0045816,,20.94425527,7611.796333
63.1,0.001328185,0.838446036,0.838444984,-0.033315477,0.511489392,0.510403249,,,12.00516976,,20.94318248,7555.991493
63.2,0.001068901,0.83840077,0.838400089,-0.033140824,0.511350686,0.510275622,,,12.00921785,,20.93580055,7619.320863
63.3,0.001540284,0.838498752,0.838497338,-0.033188541,0.511264026,0.510185677,,,12.01174839,,20.9311874,7483.552164
63.4,0.001312609,0.83842907,0.838428043,-0.032750286,0.511211037,0.510160899,,,12.01329623,,20.92836627,7579.603306
63.5,0.001480273,0.838440705,0.838439398,-0.032634005,0.511133721,0.510090877,,,12.01555539,,20.92424938,7563.395413
63.6,0.001429883,0.838399971,0.838398751,-0.032694693,0.511098679,0.510051877,,,12.01657959,,20.92238329,7620.448588
63.7,0.001019885,0.838493767,0.838493147,-0.032675699,0.511004148,0.509958369,,,12.01934341,,20.91734848,7490.343415
63.8,0.001602127,0.838428266,0.838426735,-0.032875369,0.51095811,0.509899402,,,12.02068989,,20.91489609,7580.726671
63.9,0.001654351,0.838498412,0.83849678,-0.03264744,0.510901573,0.509857394,,,12.02234384,,20.91188414,7484.015613
64,0.001452329,0.838419589,0.838418331,-0.032908261,0.510861521,0.509800491,,,12.02351581,,20.90975019,7592.86346
64.1,0.001051493,0.838479121,0.838478461,-0.03304122,0.51073168,0.509661777,,,12.02731671,,20.9028311,7510.365752
64.2,0.001715736,0.838492642,0.838490887,-0.033000452,0.510620885,0.509553391,,,12.03056195,,20.89692548,7491.877286
64.3,0.002500458,0.838492878,0.83848915,-0.032902239,0.510557784,0.509496509,,,12.03241102,,20.89356142,7491.554749
64.4,0.002177957,0.838500831,0.838498002,-0.032646513,0.510520403,0.509475502,,,12.03350666,,20.89156836,7480.724319
64.5,0.001641982,0.838487974,0.838486366,-0.033005085,0.510461334,0.509393206,,,12.03523837,,20.88841867,7498.249729
64.6,0.00170016,0.838515698,0.838513975,-0.032893437,0.510336,0.509274832,,,12.03891446,,20.88173421,7460.560173
64.7,0.001703825,0.838441489,0.838439758,-0.032955978,0.510328545,0.509263318,,,12.03913318,,20.88133657,7562.305388
64.8,0.001302989,0.83839287,0.838391858,-0.032879075,0.510269017,0.509208637,,,12.04088,,20.87816112,7630.482277
