#Digilent WaveForms Logger
#Device Name: Discovery2NI
#Serial Number: SN:210321ACBB39
#Date Time: 2020-06-11 12:05:00.059

Time (s),C1 DC (V),C1 True RMS (V),C1 AC RMS (V),C2 DC (V),C2 True RMS (V),C2 AC RMS (V)
5.2,0.003323660531919748,0.8374507638879418,0.8374441684179146,-0.02730823942333209,0.8328818416819758,0.8324340347818373
5.3,0.003933847347375129,0.8376683159928087,0.8376590788998121,-0.02660592031489954,0.8328442174949918,0.8324191345824785
5.4,0.003183940577930342,0.8374761322376573,0.8374700798178691,-0.02700664988534425,0.8327953574450304,0.8323573440800288
5.5,0.003355727406605871,0.8374061952769065,0.8373994715676122,-0.02651141299423965,0.8327582425328189,0.8323361313119743
5.6,0.003304420407108091,0.8374177079232525,0.837411188335338,-0.02707938346055791,0.8327802233838012,0.8323398389183075
5.7,0.003797334080854324,0.8374895220697054,0.8374809131140959,-0.02621816233748639,0.8327338972237258,0.8323210627810932
5.8,0.003551335342191007,0.8375246837955918,0.8375171544417442,-0.02660175087428204,0.8327758736494226,0.8323508890984537
5.9,0.003173404319104918,0.8375692686062833,0.8375632568461217,-0.02665688014466696,0.8328020013819043,0.8323752664794241
6,0.00301673473135286,0.8375208417072236,0.8375154085779772,-0.0264831534522776,0.8327992929209218,0.8323781021103411
6.1,0.003372218942158685,0.837510467194877,0.8375036780817092,-0.02676852849897605,0.8327378744949708,0.8323075233952915
6.2,0.003822529482393396,0.8374895835883722,0.8374808600125618,-0.02651882533311488,0.8327354495999814,0.8323130906836855
6.3,0.003322744335500114,0.8376333347506199,0.8376267443530703,-0.02647342475750375,0.8327847673452907,0.8323638786636299
6.4,0.003061628355913372,0.8374145177750613,0.8374089210249941,-0.02611207323733391,0.8327278342867681,0.8323183319062539
6.5,0.003143627935467845,0.8373405290271635,0.8373346279444688,-0.02619221915142293,0.8328396045983523,0.8324276392837107
6.6,0.003256778193288744,0.8375291194541662,0.8375227873493731,-0.02715535993402968,0.8328374742869568,0.8323946449872884
6.7,0.003740988001048762,0.8373880803955508,0.8373797240185118,-0.02724662435643127,0.8327919187551655,0.8323460827114597
6.8,0.003089114248501472,0.837562073300798,0.8375563766129983,-0.02693206322541171,0.832867949765321,0.832432391078529
6.9,0.003271895434212216,0.8374970224920913,0.837490631221258,-0.02690241386991072,0.832804864900093,0.8323702320057074
7,0.00279501519780903,0.8374103856151726,0.8374057211568353,-0.02674026895701394,0.8327467103588124,0.8323172722162662
7.1,0.003347023540619614,0.837442827346721,0.8374361387639627,-0.02712849020560665,0.8328127156004741,0.8323707492968313
7.2,0.004003020177055127,0.8375358814185641,0.837526315104806,-0.0264539673679562,0.8328421503877672,0.8324219092942144
7.3,0.002825707777865708,0.8373188506227579,0.8373140826379099,-0.02755840586037288,0.8328135868090473,0.8323574980981412
7.4,0.003464754780538577,0.8374887502560245,0.8374815832480806,-0.02756859782632643,0.8328183375476915,0.8323619139350481
7.5,0.003964998025641614,0.8374710004736245,0.8374616142993958,-0.02694410827608417,0.8328209272002293,0.8323849540998904
7.6,0.003733200331482138,0.8375996735195425,0.8375913539998696,-0.02738050972736602,0.8328891127341336,0.8324389357773505
7.7,0.003216923649036043,0.8377546423598078,0.8377484659476577,-0.02727303081367451,0.8328407126799988,0.8323940379937497
7.8,0.003417112566719211,0.8376635292745099,0.837656559467147,-0.02621769906630653,0.8327972871906045,0.8323844987790767
7.9,0.002938858035686672,0.8373698690085248,0.8373647118411428,-0.02681114944750873,0.8327833687403663,0.832351669377703
8,0.00328792887155524,0.8375235290087371,0.8375170751495106,-0.02688712592098041,0.8328135933209548,0.8323794589487929
8.1,0.003459715700230726,0.8375643453885286,0.8375571998576515,-0.02746853125151006,0.8328123769933542,0.8323592584120095
8.199999999999999,0.003311749978464923,0.837550187825615,0.8375436403190032,-0.0271511904934122,0.832810044552721,0.832367336674556
8.300000000000001,0.003241202854155503,0.8376258531037499,0.8376195821444555,-0.02687878703974562,0.8327537255679431,0.8323198293051641
8.4,0.002804177162005027,0.8374833420876866,0.8374786474082859,-0.02702193783427455,0.8328010882294029,0.8323625817104816
8.5,0.002736378626954432,0.8375034928399362,0.8374990225374007,-0.02697978015692139,0.8328307209968794,0.8323935975840231
8.6,0.002426246138918934,0.8375351706991752,0.8375316564093412,-0.02649102906233262,0.8327869283606693,0.8323654806799924
8.699999999999999,0.002146806230940104,0.837487606849862,0.8374848552959702,-0.02662028172147028,0.832733159796222,0.8323075609564626
8.800000000000001,0.002574669958894566,0.8376429715935813,0.8376390146923264,-0.02685840310783855,0.83284028170031,0.8324070885120995
8.9,0.00211336506162462,0.8373775461258898,0.8373748792768601,-0.02708308962999562,0.8327942651473287,0.8323537675281925
9,0.002593910083706217,0.8375925616666036,0.8375885451638519,-0.02696171258091281,0.8327933507082841,0.832356793111381
9.1,0.002797763787067811,0.8376100462418434,0.8376053737190665,-0.02693715920838838,0.832856909627832,0.8324211802739202
9.199999999999999,0.002434033808485564,0.8375326390378941,0.8375291021410537,-0.02657024843406223,0.832768862117121,0.8323448802089274
9.300000000000001,0.002455106326136418,0.8375008120677776,0.8374972135279667,-0.02611531613559177,0.8327059671225955,0.8322963522356286
9.4,0.002408838406946493,0.837329347003213,0.8373258821094384,-0.02716462535762365,0.8328376923936583,0.8323945608909317
9.5,0.003108812471522909,0.8374585361966327,0.8374527659119796,-0.02721558518739121,0.8327798130702495,0.8323349860364074
9.6,0.003209594077679224,0.837610200567107,0.8376040512079231,-0.02763716196092273,0.8328299302741299,0.8323712393152284
9.699999999999999,0.003287470773345439,0.837362433509024,0.8373559802067828,-0.02731518849102776,0.8328028468385705,0.8323547694223544
9.800000000000001,0.003290677460814054,0.8376185463388347,0.837612082418005,-0.02722809350924327,0.8328106200992702,0.8323654004546286
9.9,0.0031399631497894,0.8375120946339937,0.837506208508116,-0.02695569005557667,0.8327603119153257,0.8323239320570629
10,0.002813339126201065,0.8375945200221734,0.837589795242359,-0.02690889966642653,0.8327820246189407,0.8323471701442688
10.1,0.003242119050575113,0.8375049287532613,0.8374986533422426,-0.02673378316049798,0.8327680230761632,0.832338804271494
10.2,0.002970924910372725,0.8374444934201342,0.8374392235648442,-0.02693993883546674,0.8327828544455155,0.8323469963626479
10.3,0.003150041310405037,0.8373933827761568,0.8373874579649698,-0.02650724355362238,0.8327117953442331,0.8322897933680329
10.4,0.002816545813669671,0.8375430639493379,0.8375383281016634,-0.02730823942333218,0.8328109235439516,0.8323630784902364
10.5,0.00236027999670754,0.8374215533782996,0.8374182271367515,-0.02641551586004056,0.8327356195046861,0.8323165458608313
10.6,0.00266858009190384,0.8373832501209001,0.8373789979831978,-0.02630896348870864,0.8327481445063837,0.8323324519799592
10.7,0.002700188868380168,0.8374949273284258,0.8374905744430257,-0.02699923754646898,0.8327953125763621,0.8323575396553237
10.8,0.002292939559866747,0.8373984904951042,0.8373953512598783,-0.02718361947599155,0.8327894926944724,0.832345715417885
10.9,0.002051979901511247,0.8373663145824103,0.8373638003734186,-0.02732306410108281,0.8328020156141347,0.8323536792608711
11,0.002182995989514429,0.8375408912429995,0.837538046319471,-0.02737031776141253,0.8327767840817086,0.8323268815862677
11.1,0.002229263908704355,0.8374646355112352,0.8374616684448272,-0.02744258806544655,0.8328486708540743,0.8323964277336345
11.2,0.002181163596675239,0.8374817621034146,0.8374789217533786,-0.02758990830059275,0.8328572289872295,0.8324001206368778
11.3,0.002001131000223293,0.8376421468983911,0.8376397565393289,-0.02676343251599912,0.8327895911939245,0.8323594307034136
11.4,0.001762003734707001,0.8376337698499042,0.8376319166171979,-0.02699182520759376,0.8328306226443574,0.8323931086849155
11.5,0.001716652011936673,0.8375424995375904,0.8375407402852437,-0.02653596636676405,0.8327770216306771,0.8323541375190293
11.6,0.001357961113662222,0.837506005828616,0.8375049049054089,-0.02658692619653168,0.8327519901792336,0.8323274671082849
11.7,0.001575099665108071,0.8375343136718412,0.8375328325736299,-0.02708401617235491,0.8327586427153819,0.8323180960937491
11.8,0.002083130579777743,0.8373668841597922,0.8373642930376667,-0.02652253150255249,0.8327423031740797,0.8323198296438583
11.9,0.002347453246833093,0.8374921324269096,0.837488842516859,-0.02675926307538167,0.8327885796376979,0.8323585526770584
12,0.002377229630470185,0.8375710948594469,0.8375677212759145,-0.02708494271471448,0.8327551866452161,0.8323146080435341
12.1,0.00221643715882994,0.8373014180905991,0.8372984844981185,-0.02685006422660392,0.8327807536583235,0.8323477985282229
12.2,0.001853623376667265,0.8376014531415638,0.8375994020922095,-0.02678705934616417,0.8327737040059696,0.8323427752647383
12.3,0.002029991187440782,0.8374656011821426,0.8374631408600293,-0.02648083709637902,0.8327375117275567,0.8323163633528382
12.4,0.001969980321956801,0.8374661765917916,0.8374638595860741,-0.02606435630582446,0.83280078065818,0.832392809672949
12.5,0.002055644687189662,0.8376544613642246,0.8376519390345321,-0.02592537495191289,0.8327941964904513,0.8323905625617007
12.6,0.002179331203836021,0.8374973500939785,0.8374945145670759,-0.02622835430344003,0.832719923007364,0.8323067605179701
12.7,0.001896226510178802,0.8374554759261233,0.8374533291376204,-0.0268996342428324,0.8328261721741337,0.8323916402366186
12.8,0.001991510937817472,0.8376878086021166,0.8376854412993006,-0.02708262635881584,0.8328187775242873,0.8323783079505164
12.9,0.001954863081033376,0.8376205650343124,0.8376182838732267,-0.02712941674796619,0.8328446584292393,0.8324026788886724
13,0.001816059323463566,0.8374910105450307,0.8374890415236899,-0.02690334041227008,0.832778910193963,0.832344233799038
13.1,0.001556775736716004,0.8372894879179215,0.8372880406569502,-0.02713034329032547,0.8327981193142687,0.8323560848617244
13.2,0.002089543954714963,0.8375737908529464,0.8375711843955947,-0.02659063236596915,0.8327484561642863,0.8323238128963885
13.3,0.002110616472365829,0.8374381168228882,0.8374354570986229,-0.02659572834894598,0.832811473865844,0.8323866999395151
13.4,0.002285609988509921,0.8374421684536703,0.8374390494187439,-0.02613014081334242,0.8327254012145894,0.8323153306103932
13.5,0.002939774232106228,0.837584628951117,0.8375794698908516,-0.02639559519931345,0.8327929256757678,0.8323745128303988
13.6,0.003292051755443462,0.837518402191388,0.8375119320967648,-0.02684265188772857,0.8327667430684269,0.8323340197303256
13.7,0.002837160233110735,0.8374980098725134,0.8374932041886849,-0.02730175362681638,0.8328865549436067,0.8324389633208655
13.8,0.002680490645358673,0.8374667771068882,0.8374624873555219,-0.02670042763555927,0.8327408972010569,0.8323127351154231
13.9,0.002360279996707525,0.8374527503739508,0.8374494242563131,-0.02649519850294994,0.8327483521670341,0.8323267522392843
14,0.002316302568566622,0.8375081301586986,0.8375049270448079,-0.02678752261734379,0.8328211586921652,0.8323902396096223
14.1,0.002263621274439462,0.8375262178061387,0.8375231588030192,-0.02677223466841352,0.832811632253734,0.8323812000928343
14.2,0.001953946884613749,0.8375626218729167,0.837560342691924,-0.02680975963396963,0.8327888788424228,0.8323572271038452
14.3,0.002392346871393626,0.8374052400432882,0.8374018227400795,-0.02737726682910839,0.8328061151380438,0.8323559999617378
14.4,0.002481217924095093,0.8373855070604826,0.8373818310618831,-0.02742035104882082,0.8327878313657215,0.832336288058599
14.5,0.002162381570073373,0.8374360271277159,0.8374332353312685,-0.02768673197715095,0.8328084322441764,0.8323480820482828
14.6,0.002454648227926618,0.8373593373399399,0.8373557395351521,-0.02667077828005818,0.8328091338120687,0.832381957364985
14.7,0.002860065143600797,0.8376826531785337,0.8376777706633979,-0.02651650897721629,0.8328182807271084,0.8323960376317027
14.8,0.002721719484240785,0.8374255631576452,0.8374211402113907,-0.02666707211062049,0.8327610448315083,0.8323339624537243
14.9,0.002624602663762912,0.8375217702110499,0.8375176577471725,-0.02632656779353741,0.8328009093351514,0.8323846865588463
15,0.002810132438732454,0.8373593369037921,0.8373546215646244,-0.02636965201324981,0.8327909139685172,0.832373322398814
15.1,0.002566424191118129,0.8373480101583255,0.8373440771767499,-0.02694503481844356,0.8327579782084154,0.8323219421404138
15.2,0.002346078952203695,0.8373582564464035,0.8373549698619498,-0.02696912491978812,0.8327454748581118,0.8323086520022215
15.3,0.001932416268753103,0.8371255881609917,0.8371233577682843,-0.02661472246731388,0.8327266881658055,0.8323012638050953
15.4,0.002997952704750973,0.8374023235388711,0.8373969570925613,-0.02673007699106047,0.8327695217841876,0.8323404227818718
15.5,0.002655753342029406,0.8372543300220094,0.8372501180141992,-0.02684311515890851,0.8327293839122977,0.8322966262093777
15.6,0.002809216242312864,0.8374946820771695,0.8374899705737652,-0.02715767628992801,0.8328184430447784,0.8323755280485214
15.7,0.002443195772681581,0.8372453599515669,0.8372417951552827,-0.02721836481446943,0.8328505419543925,0.8324056618323593
15.8,0.002687820216715483,0.8373387600341302,0.8373344461312798,-0.02751161547122268,0.8328201088802039,0.8323655715906477
15.9,0.002740959609052448,0.8372176054751532,0.8372131186609345,-0.02742081432000047,0.8327856568764797,0.8323340971276236
16,0.002725842368129006,0.8373200726313889,0.8373156357161946,-0.02713358618858335,0.8328784473539032,0.8324363498593781
16.1,0.002482134120514687,0.8372081327153365,0.8372044532220996,-0.02745139021786099,0.8327911312659737,0.8323385666243964
16.2,0.002664915306225423,0.8369218937122355,0.8369176509079499,-0.02748706209869832,0.8327607070140464,0.8323069485254316
16.3,0.002567340387537748,0.8371873924146169,0.8371834558693287,-0.02748428247161998,0.832847172915036,0.832393553344582
16.4,0.00257054707500635,0.8370936969073666,0.8370897500804664,-0.02735595635484173,0.8327866043482496,0.8323371792932219
16.5,0.002301643425852974,0.837183302403441,0.8371801384771814,-0.02700664988534424,0.8327381619049901,0.8323001184397755
16.6,0.002712557520044775,0.8372189602511206,0.8372145659481,-0.02674397512645159,0.8327999767315097,0.8323704469996797
16.7,0.002516949584459602,0.8372158590543661,0.8372120756516409,-0.02675787326184273,0.8328363246692583,0.8324063670510429
16.8,0.002368983862693764,0.8370757542024851,0.8370724019994431,-0.026451187740878,0.832738102869036,0.8323178975830128
16.9,0.002601239655063053,0.8372245111157822,0.8372204701064851,-0.0268866626498006,0.8327716886331599,0.8323375473691526
17,0.003059337864864362,0.8371818490187851,0.8371762590866663,-0.02717481732357718,0.8327910881106992,0.8323475991075094
17.1,0.003166074747748076,0.8372277393046244,0.8372217528419948,-0.02715674974756861,0.8328445780684036,0.8324017072069898
17.2,0.002989706936974581,0.8372986307924254,0.837293293165122,-0.02645535718149537,0.8327521094845112,0.8323317787561113
17.3,0.003202722604532194,0.8371984494935578,0.8371923234253474,-0.02715674974756865,0.8328273285785461,0.8323844485395245
17.4,0.00257604425352397,0.8371812005790387,0.8371772372675708,-0.02736012579545917,0.8328194287431205,0.8323698843714255
17.5,0.002434491906695365,0.837283064678354,0.8372795253953894,-0.02730453325389449,0.8328288739854308,0.8323811601709991
17.6,0.002921450303714199,0.837157293777844,0.8371521962305138,-0.02704463812208,0.8328217007741311,0.8323824678770868
17.7,0.002267744158327664,0.8372775783943104,0.8372745073261746,-0.02712617384970807,0.8327728459556986,0.8323309339760649
17.8,0.002903584473531922,0.837393809244692,0.8373887752761778,-0.02618619662608669,0.8327957859951102,0.832383988479762
17.9,0.002359821898497726,0.8372365850528166,0.8372332593677229,-0.02678196336318741,0.8327706275853654,0.8323398612389988
18,0.00313584026590119,0.8374061846260122,0.8374003132049301,-0.0263265677935374,0.8327703371947933,0.8323540991307368
18.1,0.002683697332827286,0.8371770883274147,0.8371727868182264,-0.02675926307538182,0.8328466963491735,0.8324166994116609
18.2,0.00304101393647235,0.8371746199025596,0.8371690966843153,-0.02625893020130032,0.8327474315083223,0.8323333186100437
18.3,0.003046053016780128,0.8372257590862759,0.8372202178869158,-0.02594019962966343,0.8327959772716728,0.8323918823505233
18.4,0.003292509853653263,0.837217186819498,0.8372107125955951,-0.02675926307538178,0.8328582858509335,0.8324282949000649
18.5,0.003155080390712831,0.8371639703010492,0.8371580248901351,-0.02700803969888337,0.8327876792020278,0.8323496167010318
18.6,0.00328334788945723,0.8372528189201098,0.8372463809514562,-0.02624456879472957,0.8328031496874,0.8323895174364204
18.7,0.003159661372810885,0.8373190746284523,0.8373131130447289,-0.02654476851917843,0.8327537331635331,0.8323305565471446
18.8,0.002939774232106243,0.8371836142862722,0.8371784527547805,-0.02667494772067556,0.8327863631502699,0.832359041407689
18.9,0.002992455526233373,0.8373320994307643,0.8373267521983592,-0.02712663712088783,0.8327976292583275,0.8323557153385797
19,0.002549932655565303,0.8373363296384384,0.8373324469861519,-0.0266096264843372,0.8327877940492039,0.8323625638480761
19.1,0.001967231732698001,0.8371863617673405,0.8371840504504048,-0.0267467547535297,0.8328118943079165,0.832382281413344
19.2,0.001336430497801565,0.8372401085680276,0.837239041939953,-0.02692465088653642,0.8327462464964138,0.8323108639375777
19.3,0.002007086276950725,0.8372181570828783,0.8372157512576631,-0.02623900954057303,0.8328253624627335,0.8324119165050001
19.4,0.001589300709611903,0.837317615361416,0.837316107045466,-0.02605323779751154,0.8327665932799873,0.832358953627233
19.5,0.00212115273119125,0.8371427165825422,0.8371400292891876,-0.02605601742458985,0.8327715548750826,0.8323638306444069
19.6,0.003162409962069664,0.8371882353878932,0.8371822624943346,-0.02626726908253517,0.8327225544467484,0.8323081660414479
19.7,0.0030991924091171,0.8371638709755616,0.8371581343289908,-0.02591055027416229,0.8327640178380543,0.832360830884224
19.8,0.002418458469352317,0.8372297301511448,0.8372262371113276,-0.02659989778956339,0.8327885343734434,0.8323636155079411
19.9,0.002709808930785953,0.8371405418876507,0.8371361560746923,-0.02650817009598164,0.8328122064489515,0.8323902258727905
20,0.002781730349724764,0.8372909657132401,0.8372863448314857,-0.02655403394277244,0.8328134109820456,0.8323899691808606
20.1,0.002637887511847146,0.8371774711346835,0.8371733152250715,-0.02652577440081052,0.8327712382673051,0.8323486760833583
20.2,0.003019941418821479,0.8372310771807063,0.8372256306104052,-0.0264901025199732,0.8327735453748124,0.8323521204061517
20.3,0.003245783836253515,0.83728794191089,0.8372816506747663,-0.02655542375631161,0.8327508942675395,0.8323273763204687
20.4,0.003168365238797091,0.8372873566411903,0.8372813619404831,-0.0265489379597958,0.8328304007305698,0.8324071301197826
20.5,0.003143627935467813,0.8371248009698316,0.8371188983664098,-0.02691075275114539,0.8327713631293829,0.8323364431735432
20.6,0.003131717382012992,0.8372256681147926,0.8372198108600238,-0.02662352461972829,0.8327637356463908,0.8323380487185317
20.7,0.003104689587634718,0.8370189185217342,0.8370131605093577,-0.02676482232953837,0.8327995517808242,0.832369351749589
20.8,0.003440017477209299,0.8371934628379936,0.8371863953137498,-0.0272628388477211,0.8328693520713256,0.832423026614276
20.9,0.002969092517533508,0.8372663755315219,0.8372611110551571,-0.02750512967470674,0.832875689774235,0.8324213971652235
21,0.003016276633143066,0.8371501031480841,0.8371446692633959,-0.02740135693045279,0.8328191572709246,0.8323682564561352
21.1,0.003353895013766627,0.8371738015016618,0.837167083268915,-0.02705529335921334,0.8327948606044061,0.832355267268944
21.2,0.003571033565212477,0.8371666881451409,0.8371590717773886,-0.02725866940710363,0.83284339689659,0.8323971940704804
21.3,0.003837646723316834,0.8371533892314174,0.8371445929881414,-0.02717852349301471,0.8327600872923185,0.8323164607574857
21.4,0.003575614547310473,0.8371978214499576,0.837190185812734,-0.02783266239875802,0.8328438625807092,0.8323786652372516
21.5,0.00262872554765111,0.8372796895585228,0.8372755629714803,-0.02739023842213993,0.8328863818904794,0.8324358834035194
21.6,0.002775775072997334,0.837166375676122,0.8371617738737523,-0.02735549308366205,0.8328739564447306,0.8324245937753584
21.7,0.003000243195800011,0.8372273718309146,0.8372219960581909,-0.02718454601835093,0.8327633116059018,0.8323194901085925
21.8,0.003403369620425194,0.8372305103997472,0.8372235929663264,-0.0269895088516951,0.8328481969979382,0.832410767382724
21.9,0.003292051755443445,0.8372317902460688,0.8372253179365033,-0.02728600240670627,0.8328378214709827,0.8323907201219779
22,0.003323202433709957,0.8372020992784511,0.8371955036679407,-0.02719890742492184,0.8328468905814743,0.8324026445093274
22.1,0.003355269308396044,0.8371157209954377,0.8371089967892923,-0.02739904057455436,0.8327934328940847,0.8323425943967656
22.2,0.003170197631636295,0.8371440103290306,0.8371380076646548,-0.02696634529270986,0.8327610051742997,0.8323242805304131
22.3,0.002815629617250064,0.8371839721958672,0.8371792373987191,-0.02691862836120029,0.8328006691095953,0.8323655098071538
22.4,0.003059795963074177,0.8372645934869002,0.8372590024332077,-0.02670459707617646,0.8327493321153306,0.832321040604851
22.5,0.002815629617250051,0.8371343447593865,0.8371296096815495,-0.02654291543445963,0.8327922522731807,0.8323691543338676
22.6,0.002690568805974315,0.8372081148362998,0.837203791431491,-0.0271581395611078,0.832783796986081,0.8323408484377899
22.7,0.002717138502142775,0.8372627172447957,0.8372583083173919,-0.02756257530099009,0.8328143091119024,0.8323580827410391
22.8,0.002800970474536444,0.8372173173676503,0.8372126319309151,-0.0273267702705204,0.8328232263181374,0.832374779724585
22.9,0.002549932655565293,0.8372853355820006,0.8372814526932453,-0.02803325881957041,0.8329058929251412,0.8324339991070561
23,0.002390056380344633,0.837246848283697,0.8372434368757341,-0.02764225794389939,0.8329125984461567,0.8324537838379479
23.1,0.002319509256035207,0.8372452189541868,0.8372420059567441,-0.02725820613592402,0.8328041030852981,0.8323578943663191
