1,Time,Displacement,Force
"","75.0960","2.1023","0.4324"
"","75.1960","2.1056","0.4327"
"","75.2960","2.1056","0.4232"
"","75.3960","2.1057","0.4173"
"","75.4960","2.1055","0.4126"
"","75.5960","2.1052","0.4085"
"","75.6960","2.1048","0.4049"
"","75.7960","2.1048","0.4021"
"","75.8960","2.1047","0.3995"
"","75.9960","2.1037","0.3972"
"","76.0960","2.1036","0.3951"
"","76.1960","2.1033","0.3931"
"","76.2960","2.1032","0.3910"
"","76.3960","2.1029","0.3892"
"","76.4960","2.1028","0.3875"
"","76.5960","2.1027","0.3859"
"","76.6960","2.1025","0.3845"
"","76.7960","2.1024","0.3832"
"","76.8960","2.1023","0.3820"
"","76.9960","2.1023","0.3809"
"","77.0960","2.1023","0.3799"
"","77.1960","2.1021","0.3789"
"","77.2960","2.1021","0.3779"
"","77.3960","2.1021","0.3771"
"","77.4960","2.1021","0.3763"
"","77.5960","2.1021","0.3755"
"","77.6960","2.1021","0.3748"
"","77.7960","2.1021","0.3740"
"","77.8960","2.1021","0.3733"
"","77.9960","2.1021","0.3726"
"","78.0960","2.1021","0.3720"
"","78.1960","2.1021","0.3714"
"","78.2960","2.1021","0.3708"
"","78.3960","2.1021","0.3702"
"","78.4960","2.1021","0.3696"
"","78.5960","2.1021","0.3691"
"","78.6960","2.1021","0.3686"
"","78.7960","2.1021","0.3681"
"","78.8960","2.1020","0.3675"
"","78.9960","2.1020","0.3670"
"","79.0960","2.1020","0.3665"
"","79.1960","2.1020","0.3661"
"","79.2960","2.1020","0.3656"
"","79.3960","2.1020","0.3652"
"","79.4960","2.1020","0.3648"
"","79.5960","2.1020","0.3643"
"","79.6960","2.1020","0.3639"
"","79.7960","2.1020","0.3636"
"","79.8960","2.1020","0.3631"
"","79.9960","2.1020","0.3628"
"","80.0960","2.1020","0.3624"
"","80.1960","2.1020","0.3620"
"","80.2960","2.1020","0.3617"
"","80.3960","2.1020","0.3613"
"","80.4960","2.1020","0.3610"
"","80.5960","2.1020","0.3607"
"","80.6960","2.1020","0.3603"
"","80.7960","2.1020","0.3600"
"","80.8960","2.1020","0.3597"
"","80.9960","2.1020","0.3594"
"","81.0960","2.1020","0.3591"
"","81.1960","2.1020","0.3588"
"","81.2960","2.1020","0.3585"
"","81.3960","2.1020","0.3582"
"","81.4960","2.1020","0.3579"
"","81.5960","2.1020","0.3576"
"","81.6960","2.1020","0.3574"
"","81.7960","2.1020","0.3571"
"","81.8960","2.1020","0.3568"
"","81.9960","2.1020","0.3566"
"","82.0960","2.1020","0.3563"
"","82.1960","2.1020","0.3560"
"","82.2960","2.1020","0.3558"
"","82.3960","2.1020","0.3556"
"","82.4960","2.1020","0.3553"
"","82.5960","2.1020","0.3551"
"","82.6960","2.1020","0.3548"
"","82.7960","2.1020","0.3546"
"","82.8960","2.1020","0.3544"
"","82.9960","2.1020","0.3542"
"","83.0960","2.1020","0.3540"
"","83.1960","2.1020","0.3537"
"","83.2960","2.1020","0.3535"
"","83.3960","2.1020","0.3533"
"","83.4960","2.1020","0.3531"
"","83.5960","2.1020","0.3529"
"","83.6960","2.1020","0.3527"
"","83.7960","2.1020","0.3525"
"","83.8960","2.1020","0.3523"
"","83.9960","2.1020","0.3521"
"","84.0960","2.1020","0.3519"
"","84.1960","2.1020","0.3517"
"","84.2960","2.1020","0.3515"
"","84.3960","2.1020","0.3513"
"","84.4960","2.1020","0.3511"
"","84.5960","2.1020","0.3510"
"","84.6960","2.1020","0.3508"
"","84.7960","2.1020","0.3506"
"","84.8960","2.1020","0.3504"
"","84.9960","2.1020","0.3502"
"","85.0940","2.1020","0.3501"
